# set_id=japan_geography_basics_v1
# title=日本地理の基礎
# version=1
id	prompt	keyword	explanation	correct_index	choice_a	choice_b	choice_c	choice_d
q_019	山の斜面に階段状に作られた水田を何といいますか。	棚田	棚田は斜面を階段状に整えて作った水田です。	2	輪中	干拓地	棚田	条里
q_020	北海道の農業に多く見られる特徴はどれですか。	広い農地を使う大規模経営	北海道では広い土地を生かした畑作や酪農が盛んです。	3	狭い農地での二期作	都市中心部での稲作	山頂での園芸	広い農地を使う大規模経営
q_021	野菜などの出荷時期を早めるため、温暖な気候や施設を利用する栽培は何ですか。	促成栽培	促成栽培は生育を早めて通常より早く出荷します。	0	促成栽培	抑制栽培	輪作	休耕
q_022	大都市の近くで新鮮な野菜や花を生産する農業は何ですか。	近郊農業	近郊農業は大消費地に近い利点を生かします。	1	焼畑農業	近郊農業	遊牧	プランテーション
q_023	静岡県の牧之原台地で栽培が盛んな作物はどれですか。	茶	牧之原台地は代表的な茶の産地です。	2	小麦	てんさい	茶	さとうきび
q_024	温暖で日当たりのよい斜面が栽培に適する果物はどれですか。	みかん	みかんは温暖で日当たりと水はけのよい斜面に適します。	3	りんご	さくらんぼ	ぶどう	みかん
q_025	黒潮と親潮が出会う潮目に近く、好漁場で知られる海域はどれですか。	三陸沖	三陸沖は暖流の黒潮と寒流の親潮が近づく好漁場です。	0	三陸沖	有明海	琵琶湖	瀬戸内海中央部
q_026	魚介類をいけすや筏などで育てて出荷する漁業は何ですか。	養殖業	養殖業は人が管理する場所で魚介類を育てます。	1	沿岸漁業	養殖業	沖合漁業	遠洋漁業
q_027	日帰りできる範囲の海で行うことが多い漁業はどれですか。	沿岸漁業	沿岸漁業は陸に近い海域で小型船などを使って行います。	2	遠洋漁業	沖合漁業	沿岸漁業	内水面漁業
q_028	日本の排他的経済水域で沿岸国に認められる権利はどれですか。	水産資源や海底資源を利用する権利	排他的経済水域では沿岸国が天然資源の探査・開発などを行えます。	3	外国船の通航をすべて禁止する権利	海面を領土として扱う権利	上空を領空として扱う権利	水産資源や海底資源を利用する権利
q_029	東京・川崎・横浜を中心に発達した工業地帯はどれですか。	京浜工業地帯	京浜工業地帯は東京と横浜の間を中心に広がります。	0	京浜工業地帯	阪神工業地帯	中京工業地帯	北九州工業地域
q_030	名古屋市周辺を中心に発達した工業地帯はどれですか。	中京工業地帯	中京工業地帯は愛知県を中心に広がります。	1	京葉工業地域	中京工業地帯	瀬戸内工業地域	阪神工業地帯
q_031	大阪市・神戸市周辺を中心に発達した工業地帯はどれですか。	阪神工業地帯	阪神工業地帯は大阪湾沿岸を中心に広がります。	2	京浜工業地帯	中京工業地帯	阪神工業地帯	北陸工業地域
q_032	製鉄業を基礎に発達した歴史をもつ北九州市周辺の工業地域はどれですか。	北九州工業地域	北九州工業地域は官営八幡製鉄所を基礎に発達しました。	3	京葉工業地域	東海工業地域	鹿島臨海工業地域	北九州工業地域
q_033	関東から北九州へ続く工業の集中地域を何といいますか。	太平洋ベルト	太平洋ベルトには人口や工業が集中しています。	0	太平洋ベルト	中央構造線	フォッサマグナ	日本アルプス
q_034	自動車工業が特に集積している都道府県はどれですか。	愛知県	愛知県には自動車関連の工場が多く集まっています。	1	青森県	愛知県	鳥取県	高知県
q_035	原料や製品の輸送に便利なため、大規模工場が多く立地する場所はどこですか。	臨海部	臨海部では大型船による大量輸送がしやすいからです。	2	山頂部	高原の中央	臨海部	離島の内陸
q_036	水力発電に適した日本の自然条件はどれですか。	山地が多く降水量も多い	高低差のある川と豊富な水を利用して発電できます。	3	平地だけで川が少ない	一年中ほぼ雨が降らない	潮の満ち引きがない	山地が多く降水量も多い
q_037	火力発電で主に利用するエネルギー源はどれですか。	石炭・石油・天然ガス	火力発電は化石燃料などを燃やして得た熱を利用します。	0	石炭・石油・天然ガス	風だけ	太陽光だけ	地熱だけ
q_038	日本で最初に開業した新幹線はどれですか。	東海道新幹線	東海道新幹線は1964年に東京―新大阪間で開業しました。	1	山陽新幹線	東海道新幹線	東北新幹線	上越新幹線
q_039	青函トンネルが結んでいる2つの島はどれですか。	本州と北海道	青函トンネルは青森県と北海道を海底で結びます。	2	本州と九州	本州と四国	本州と北海道	北海道と樺太
q_040	本州四国連絡橋が結んでいる2つの島はどれですか。	本州と四国	本州四国連絡橋は複数のルートで本州と四国を結びます。	3	北海道と本州	九州と四国	本州と九州	本州と四国
q_041	人口が都市に集まり、都市の規模や範囲が拡大する現象は何ですか。	都市化	都市化とは人口や産業が都市へ集中し、都市が発達する現象です。	0	都市化	過疎化	砂漠化	国際化
q_042	人口減少により地域社会の機能維持が難しくなる状態は何ですか。	過疎	過疎地域では人口減少や高齢化が生活基盤の維持に影響します。	1	過密	過疎	都市化	工業化
q_043	総人口に占める高齢者の割合が高くなる現象は何ですか。	高齢化	高齢化は人口に占める高齢者の割合が高まることです。	2	少子化	過密化	高齢化	核家族化
q_044	同じ標高などの条件なら、一般に北へ行くほど気温はどうなりますか。	低くなる	日本では一般に緯度が高い北の地域ほど気温が低くなります。	3	必ず高くなる	変わらない	昼だけ高くなる	低くなる
q_045	日本の太平洋側を南から北へ流れる暖流はどれですか。	黒潮	黒潮は日本の太平洋側を流れる暖流です。	0	黒潮	親潮	リマン海流	千島海流
q_046	北海道や東北地方の太平洋側を南下する寒流はどれですか。	親潮	親潮は北から南へ流れる寒流です。	1	対馬海流	親潮	黒潮	日本海流
q_047	海岸線が複雑に入り組み、深い湾が多い海岸地形は何ですか。	リアス海岸	リアス海岸は沈水した谷により複雑な海岸線をもちます。	2	砂丘海岸	隆起海岸	リアス海岸	砂州
q_048	川が山地の間を流れて土地を削り、深い谷をつくった地形はどれですか。	V字谷	上流では川の下向きの侵食が強く、V字形の谷ができます。	3	三角州	砂州	カルデラ	V字谷
q_049	海面より低い土地を堤防で囲み、水害を防いできた地域を何といいますか。	輪中	輪中は木曽三川下流などで見られる堤防に囲まれた集落や耕地です。	0	輪中	棚田	干潟	台地
q_050	遠浅の海や湖を堤防で囲み、水を抜いて陸地にすることを何といいますか。	干拓	干拓は水域を堤防で囲んで排水し、土地をつくる方法です。	1	埋立て	干拓	灌漑	浚渫
