# set_id=information_security_basics_v1
# title=情報セキュリティ基礎
# version=1
id	prompt	keyword	explanation	correct_index	choice_a	choice_b	choice_c	choice_d
q_040	情報セキュリティ事故を発見した直後の行動として一般に適切なものはどれですか。	組織の手順に従い、速やかに報告する	独断で隠したり証拠を消したりせず、定められた窓口へ報告します。	3	記録をすべて削除する	SNSで公開する	何もせず様子を見る	組織の手順に従い、速やかに報告する
q_041	システムの操作や通信の記録を保存する主な目的はどれですか。	事故調査や不正検知に役立てる	ログはいつ誰が何をしたかを追跡する手掛かりになります。	0	事故調査や不正検知に役立てる	画面を明るくする	処理速度を必ず2倍にする	パスワードを公開する
q_042	背後から画面やキーボードをのぞいて情報を盗む行為はどれですか。	ショルダーハッキング	物理的なのぞき見も情報漏えいの原因になります。	1	スキミング	ショルダーハッキング	フィッシング	スプーフィング
q_043	入館権限のある人の後ろについて、認証せずに入る行為はどれですか。	共連れ	共連れは入退室管理をすり抜ける物理的な侵入手口です。	2	持ち出し	盗聴	共連れ	踏み台
q_044	机の上に機密資料を放置しない運用を何といいますか。	クリアデスク	離席時や退勤時に資料を片付け、のぞき見や紛失を防ぎます。	3	クリアスクリーン	ペーパーレス	フリーアドレス	クリアデスク
q_045	知らないUSBメモリを拾ったときの対応として最も適切なものはどれですか。	接続せず、管理者や所定の窓口へ渡す	不明な媒体にはマルウェアが入っている可能性があります。	0	接続せず、管理者や所定の窓口へ渡す	自分のPCで内容を確認する	全ファイルをコピーする	自宅へ持ち帰る
q_046	公衆Wi-Fiで機密情報を扱う必要がある場合の対策として適切なものはどれですか。	信頼できるVPNや暗号化通信を使う	盗聴や偽アクセスポイントのリスクを減らします。	1	暗号化を無効にする	信頼できるVPNや暗号化通信を使う	画面の明るさを下げる	端末名を本名にする
q_047	大量の通信を送り付け、サービスを利用しにくくする攻撃はどれですか。	DoS攻撃	多数の機器から行うものはDDoS攻撃と呼ばれます。	2	SQLインジェクション	クロスサイトスクリプティング	DoS攻撃	フィッシング
q_048	入力欄へ不正なSQL文を混ぜ、データベースを不正操作する攻撃はどれですか。	SQLインジェクション	入力値をSQLの一部として安全でない形で実行すると起こります。	3	DoS攻撃	ディレクトリトラバーサル	クロスサイトスクリプティング	SQLインジェクション
q_049	Webページへ悪意あるスクリプトを混入させ、閲覧者のブラウザで実行させる攻撃はどれですか。	クロスサイトスクリプティング	XSSは利用者側のブラウザで不正なスクリプトを動かします。	0	クロスサイトスクリプティング	SQLインジェクション	総当たり攻撃	ポートスキャン
q_050	情報セキュリティのリスクを考える基本的な組み合わせはどれですか。	発生可能性と影響度	一般にリスクは事象が起こる可能性と、起きた場合の影響で評価します。	1	保存容量と画面サイズ	発生可能性と影響度	通信速度と色数	文字数と行数
