# set_id=world_geography_basics_v1
# title=世界地理の基礎
# version=1
id	prompt	keyword	explanation	correct_index	choice_a	choice_b	choice_c	choice_d
q_013	世界最大の島はどれですか。ただし大陸は除きます。	グリーンランド	グリーンランドは大陸を除くと世界最大の島です。	0	グリーンランド	ニューギニア島	ボルネオ島	マダガスカル島
q_014	世界最大の熱砂漠はどれですか。	サハラ砂漠	北アフリカに広がるサハラ砂漠は世界最大の熱砂漠です。	1	ゴビ砂漠	サハラ砂漠	カラハリ砂漠	アタカマ砂漠
q_015	モンゴルと中国北部に広がる砂漠はどれですか。	ゴビ砂漠	ゴビ砂漠は東アジア内陸部にあります。	2	サハラ砂漠	ナミブ砂漠	ゴビ砂漠	タクラマカン砂漠
q_016	砂漠で地下水などが得られ、植物が育つ場所を何といいますか。	オアシス	オアシスは乾燥地域で水を利用できる場所です。	3	サバナ	ツンドラ	ステップ	オアシス
q_017	ナイル川が注ぐ海はどれですか。	地中海	ナイル川は北へ流れて地中海に注ぎます。	0	地中海	紅海	黒海	アラビア海
q_018	アマゾン川が注ぐ海洋はどれですか。	大西洋	アマゾン川は南アメリカを東へ流れ、大西洋に注ぎます。	1	太平洋	大西洋	インド洋	北極海
q_019	ミシシッピ川が注ぐ湾はどれですか。	メキシコ湾	ミシシッピ川は北アメリカ中央部を南へ流れ、メキシコ湾に注ぎます。	2	ハドソン湾	カリフォルニア湾	メキシコ湾	ベンガル湾
q_020	長江が注ぐ海はどれですか。	東シナ海	長江は中国を東へ流れ、上海付近で東シナ海に注ぎます。	3	黄海	南シナ海	日本海	東シナ海
q_021	ガンジス川が注ぐ湾はどれですか。	ベンガル湾	ガンジス川は大きな三角州をつくり、ベンガル湾に注ぎます。	0	ベンガル湾	ペルシャ湾	タイランド湾	アデン湾
q_022	ヨーロッパを流れ、黒海に注ぐ国際河川はどれですか。	ドナウ川	ドナウ川は中・東欧の複数国を流れて黒海に注ぎます。	1	ライン川	ドナウ川	テムズ川	セーヌ川
q_023	川が河口付近に土砂を堆積させてつくる地形はどれですか。	三角州	三角州は流れが緩くなる河口で土砂がたまってできます。	2	フィヨルド	峡谷	三角州	氷河
q_024	氷河に削られた谷へ海水が入り込んでできる細長い湾は何ですか。	フィヨルド	フィヨルドはノルウェーなどで見られる氷河地形です。	3	三角州	ラグーン	砂州	フィヨルド
q_025	一年中高温で降水量が多い気候はどれですか。	熱帯雨林気候	熱帯雨林気候では年中高温で対流性の雨が多く降ります。	0	熱帯雨林気候	砂漠気候	地中海性気候	ツンドラ気候
q_026	雨季と乾季があり、丈の高い草原が広がる熱帯の気候はどれですか。	サバナ気候	サバナ気候では雨季と乾季が明瞭です。	1	西岸海洋性気候	サバナ気候	氷雪気候	温暖湿潤気候
q_027	夏は乾燥し、冬に雨が多い気候はどれですか。	地中海性気候	地中海性気候は夏の乾燥と冬の降雨が特徴です。	2	砂漠気候	温帯冬季少雨気候	地中海性気候	熱帯モンスーン気候
q_028	永久凍土が広がり、コケ類や地衣類が育つ寒冷な気候はどれですか。	ツンドラ気候	ツンドラ気候では夏に地表だけが解け、低い植物が育ちます。	3	熱帯雨林気候	ステップ気候	地中海性気候	ツンドラ気候
q_029	季節によって風向きが大きく変わる風を何といいますか。	季節風	季節風は大陸と海洋の温まり方の差などで季節ごとに向きが変わります。	0	季節風	貿易風	偏西風	極東風
q_030	中緯度帯の上空で主に西から東へ吹く風はどれですか。	偏西風	偏西風は中緯度で西から東へ吹きます。	1	貿易風	偏西風	季節風	海風
q_031	低緯度で亜熱帯高圧帯から赤道低圧帯へ吹く風はどれですか。	貿易風	貿易風は低緯度で東寄りに吹く恒常風です。	2	偏西風	季節風	貿易風	谷風
q_032	西ヨーロッパの冬を同緯度の地域より温暖にする海流はどれですか。	北大西洋海流	暖流の北大西洋海流と偏西風が西ヨーロッパを温暖にします。	3	カナリア海流	ベンゲラ海流	ペルー海流	北大西洋海流
q_033	プレートの境界に火山や地震が多い理由として適切なものはどれですか。	プレート同士が動いて力が加わるから	境界ではプレートの沈み込み・衝突・ずれなどが起こります。	0	プレート同士が動いて力が加わるから	太陽光が集中するから	海水の塩分が高いから	地球の自転が止まるから
q_034	太平洋を取り囲む火山・地震の多い帯を何といいますか。	環太平洋火山帯	環太平洋火山帯は「火の環」とも呼ばれます。	1	アルプス・ヒマラヤ造山帯	環太平洋火山帯	赤道低圧帯	大西洋中央海嶺
q_035	オーストラリア北東岸に広がる大規模なサンゴ礁はどれですか。	グレートバリアリーフ	グレートバリアリーフは世界最大級のサンゴ礁地帯です。	2	グランドキャニオン	グレートディバイディング山脈	グレートバリアリーフ	エアーズロック
q_036	北アメリカ中央部に広がる大平原で、小麦栽培などが盛んな地域はどれですか。	プレーリー	プレーリーは肥沃な草原地帯です。	3	パンパ	セルバ	タイガ	プレーリー
q_037	南アメリカのアルゼンチンを中心に広がる温帯草原はどれですか。	パンパ	パンパでは小麦栽培や牧畜が盛んです。	0	パンパ	プレーリー	ステップ	サバナ
q_038	地中海沿岸で栽培が盛んな作物の組み合わせはどれですか。	オリーブとぶどう	夏の乾燥に強いオリーブやぶどうが栽培されます。	1	稲と茶	オリーブとぶどう	てんさいとじゃがいも	バナナとカカオ
q_039	乾燥地域で家畜とともに水や草を求めて移動する牧畜は何ですか。	遊牧	遊牧では季節や草地の状態に合わせて移動します。	2	酪農	混合農業	遊牧	園芸農業
q_040	大農園で輸出向けの商品作物を単一栽培する農業形態は何ですか。	プランテーション	プランテーションでは熱帯・亜熱帯の商品作物などを大規模に栽培します。	3	近郊農業	地中海式農業	自給的農業	プランテーション
q_041	地中海と紅海を結ぶ運河はどれですか。	スエズ運河	スエズ運河により欧州とアジア間の航路が短縮されました。	0	スエズ運河	パナマ運河	キール運河	コリント運河
q_042	大西洋と太平洋を結ぶ運河はどれですか。	パナマ運河	パナマ運河は中央アメリカのパナマ地峡を横断します。	1	スエズ運河	パナマ運河	キール運河	エリー運河
q_043	海に面した国が、海をもたない国に比べて得やすい利点はどれですか。	港を使った大量輸送	港では船によって大量の貨物を比較的低コストで運べます。	2	国境がなくなる	時差がなくなる	港を使った大量輸送	地震が起きなくなる
q_044	経度が15度異なると、標準時は原則として何時間ずれますか。	1時間	地球は24時間で360度自転するため、15度で1時間が目安です。	3	15時間	24時間	30分	1時間
q_045	日付変更線を西から東へ越えるとき、日付は原則どうしますか。	1日戻す	西から東へ越える場合は日付を1日戻します。	0	1日戻す	1日進める	1週間戻す	変えない
q_046	北半球が夏のとき、南半球の季節は一般に何ですか。	冬	地軸の傾きにより北半球と南半球の季節は逆になります。	1	春	冬	夏	秋
q_047	沿岸から離れた大陸内部で気温の年較差が大きくなりやすい理由はどれですか。	海の温度調節の影響を受けにくいから	内陸は海から遠く、海洋がもつ気温緩和作用が弱くなります。	2	内陸は標高が低いから	内陸は降水量が多いから	海の温度調節の影響を受けにくいから	日照時間が一年中同じだから
q_048	人口密度を求める計算として正しいものはどれですか。	人口÷面積	人口密度は一定面積当たりの人口です。	3	面積÷人口	人口×面積	人口＋面積	人口÷面積
q_049	都市人口が急増したときに、都市側で起こりやすい課題はどれですか。	住宅・交通・上下水道の不足	急速な都市化ではインフラ整備が人口増加に追いつかないことがあります。	0	住宅・交通・上下水道の不足	農業機械の普及	沖合漁場の拡大	森林資源の増加
q_050	複数の国の間で商品やサービスを売買することを何といいますか。	貿易	国境を越えた商品やサービスの取引を貿易といいます。	1	移民	貿易	灌漑	都市化
