# set_id=commonly_misused_japanese_v1
# title=間違えやすい日本語
# version=1
id	prompt	keyword	explanation	correct_index	choice_a	choice_b	choice_c	choice_d
q_015	「汚名」に続く適切な語はどれですか。	返上	悪い評判である汚名は「返上」します。	2	回復	挽回	返上	復旧
q_016	「名誉」に続く適切な語はどれですか。	挽回	失った名誉は「挽回」します。	3	返上	返却	復旧	挽回
q_017	相手が冷淡で話しかけるきっかけもないことを表す正しい慣用句はどれですか。	取り付く島もない	頼りにしてすがる場所を「島」にたとえた表現です。	0	取り付く島もない	取り付く暇もない	取り付ける島がない	取り付く間もない
q_018	地位や実力が確かで、誰も否定できないことを表す正しい言い方はどれですか。	押しも押されもせぬ	「押しも押されもせぬ」が標準的な形です。	1	押しも引かれもせぬ	押しも押されもせぬ	押しも押せもしない	押しても押されもしない
q_019	絶え間なく、ひっきりなしに続くことを表す言葉はどれですか。	のべつ幕なし	芝居で幕を引かず続けることから、絶え間がない意味です。	2	断続的に	時折	のべつ幕なし	一進一退
q_020	「一姫二太郎」の意味として適切なものはどれですか。	最初の子は女児、次の子は男児が育てやすいという考え	子どもの理想的な生まれる順を表した古い言い方です。	3	娘一人と息子二人が理想という考え	長女は二男より年上という事実	女性一人が男性二人より強いという意味	最初の子は女児、次の子は男児が育てやすいという考え
q_021	1月1日の一日全体を表す言葉はどれですか。	元日	「元日」は1月1日、「元旦」は元日の朝を指します。	0	元日	元旦	正月	年始
q_022	「号泣」の意味として適切なものはどれですか。	大声を上げて泣く	「号」には大声を出す意味があります。	1	涙を一筋流す	大声を上げて泣く	声を出さず泣く	大勢が同時に泣く
q_023	「失念していました」の意味はどれですか。	うっかり忘れていました	「失念」は、覚えていたことをうっかり忘れることです。	2	理解できませんでした	知りませんでした	うっかり忘れていました	聞き間違えました
q_024	組織や国家が存在するか滅亡するかという分かれ目を表す慣用的な言い方はどれですか。	存亡の危機	「存亡」は存在することと滅亡することを表します。	3	発展の分岐	盛衰の境目	存続の見込み	存亡の危機
q_025	わずかな暇も無駄にせず努力することを表す正しい言い方はどれですか。	寸暇を惜しむ	「寸暇」はわずかな暇で、それさえ惜しんで使うという意味です。	0	寸暇を惜しむ	寸暇を惜しまない	寸暇を省く	寸暇を避ける
q_026	ある物事に興味や欲望が湧くことを表す正しい言い方はどれですか。	食指が動く	「食指が動く」は食欲が起こることから、興味や欲望が生じる意味です。	1	触手が動く	食指が動く	食指を伸ばす	触手を動かす
q_027	油断して、相手に思いがけず失敗させられることを表す正しい言い方はどれですか。	足をすくわれる	すくわれるのは「足」であり、「足元」ではありません。	2	足元をすくわれる	足下にすくわれる	足をすくわれる	足元がすくわれる
q_028	前の人と同じ失敗を繰り返すことを表す正しい言い方はどれですか。	二の舞を演じる	舞を演じることから「二の舞を演じる」といいます。	3	二の舞を踏む	二の足を演じる	二番目を演じる	二の舞を演じる
q_029	以前の敗北や失敗の恥を取り返すことを表す正しい言い方はどれですか。	雪辱を果たす	雪辱は恥をすすぐことで、「果たす」と結びつきます。	0	雪辱を果たす	雪辱を晴らす	雪辱を返上する	雪辱を挽回する
q_030	「一段落」の標準的な読みはどれですか。	いちだんらく	「一段落」は標準的に「いちだんらく」と読みます。	1	ひとだんらく	いちだんらく	いちだんおち	ひとだんおち
q_031	「代替」の読みとして適切なものはどれですか。	だいたい	代わりのものを使う意味の「代替」は「だいたい」と読みます。	2	だいがえ	たいがえ	だいたい	だいかえ
q_032	「貼付」の読みとして適切なものはどれですか。	ちょうふ	「貼付」は「ちょうふ」と読み、貼り付けることです。	3	てんぷ	はりつけ	ちょうつけ	ちょうふ
q_033	「続柄」の読みとして適切なものはどれですか。	つづきがら	親族などの関係を表す「続柄」は「つづきがら」と読みます。	0	つづきがら	ぞくがら	つづけがら	ぞくへい
q_034	図表で記号や色の意味を説明する「凡例」の読みはどれですか。	はんれい	「凡例」は「はんれい」と読みます。	1	ぼんれい	はんれい	はんれつ	ぼんれつ
q_035	差し引いて互いに帳消しにする「相殺」の読みはどれですか。	そうさい	「相殺」は「そうさい」と読みます。	2	あいさつ	そうさつ	そうさい	あいさい
q_036	「漸く」の読みとして適切なものはどれですか。	ようやく	「漸く」は、時間をかけてやっとという意味の「ようやく」です。	3	しばらく	ことごとく	つぶさに	ようやく
q_037	規則や法律に従って守る「遵守」の読みはどれですか。	じゅんしゅ	「遵守」は「じゅんしゅ」と読みます。	0	じゅんしゅ	そんしゅ	じゅんじゅ	そんじゅ
q_038	法令を実際に効力あるものとして行う「施行」の読みはどれですか。	しこう	法令についての「施行」は「しこう」と読みます。	1	せこう	しこう	しぎょう	せぎょう
q_039	仕事がどの程度進んでいるかを表す「進捗」の読みはどれですか。	しんちょく	「進捗」は「しんちょく」と読みます。	2	しんぽ	しんしょう	しんちょく	しんたく
q_040	設計に基づき、材料を加工して家具を作る場合に使う表記はどれですか。	製作	材料を加工して具体的な品物を作る場合は「製作」を使います。	3	創作	制作	製造	製作
q_041	製品の品質に責任を持ち、問題がないと請け合う場合の表記はどれですか。	保証	品質や能力を確かだと請け合う場合は「保証」です。	0	保証	保障	補償	保正
q_042	国民の安全や権利を守る場合の表記はどれですか。	保障	安全や権利を守る意味では「保障」を使います。	1	保証	保障	補償	保償
q_043	損害を金銭などで埋め合わせる場合の表記はどれですか。	補償	損失を補って償う意味では「補償」を使います。	2	保証	保障	補償	補正
q_044	美術館で絵画を味わいながら見る場合の表記はどれですか。	鑑賞	芸術作品を味わって見る場合は「鑑賞」です。	3	観照	観賞	感賞	鑑賞
q_045	二つの資料を並べて比べることを表す語はどれですか。	対照	「対照」は二つを照らし合わせて比べることです。	0	対照	対象	対称	対証
q_046	本人が自分で決めた強い考えを表す語はどれですか。	意志	自ら何かをしようとする積極的な考えは「意志」です。	1	意思	意志	遺志	意旨
q_047	試験問題に答える場合の表記はどれですか。	解答	問いを解いて答える場合は「解答」です。	2	回答	返答	解答	応答
q_048	散らかった会場を整理して事態を収める場合の表記はどれですか。	収拾	混乱を取りまとめる場合は「収拾」を使います。	3	収集	収修	収終	収拾
q_049	組織を動かす仕組みを表す場合の表記はどれですか。	体制	組織や社会の仕組みは「体制」です。	0	体制	態勢	体勢	体系
q_050	原稿と校正刷りを照合し、誤字や表記の誤りを直す作業はどれですか。	校正	原稿と照らして文字や表記の誤りを直す作業を「校正」といいます。	1	構成	校正	校閲	更正
