# set_id=stars_space_v1
# title=星と宇宙
# version=1
id	prompt	keyword	explanation	correct_index	choice_a	choice_b	choice_c	choice_d
q_024	同じ時刻に見える星座が季節によって変わる主な理由はどれですか。	地球が太陽の周りを公転するから	地球の位置が一年を通して変わり、夜側が向く宇宙の方向も変わります。	3	地球の自転速度が毎月変わるから	星座が太陽を毎月1周するから	北極星が季節ごとに移動するから	地球が太陽の周りを公転するから
q_025	北の方角を知る目印として使われる星はどれですか。	北極星	北極星は天の北極に近く、見かけの位置がほとんど変わりません。	0	北極星	シリウス	ベテルギウス	アンタレス
q_026	北斗七星を含む星座はどれですか。	おおぐま座	北斗七星はおおぐま座の一部です。	1	こぐま座	おおぐま座	カシオペヤ座	りゅう座
q_027	北の空でW字形に並ぶ5つの明るい星が目印の星座はどれですか。	カシオペヤ座	カシオペヤ座は北極星を探す手掛かりにもなります。	2	オリオン座	はくちょう座	カシオペヤ座	さそり座
q_028	日本の冬の夜空で、三つ星が目印になる星座はどれですか。	オリオン座	オリオン座は冬を代表する星座です。	3	さそり座	こと座	わし座	オリオン座
q_029	日本の夏の南の空で、赤いアンタレスが目印になる星座はどれですか。	さそり座	アンタレスはさそり座の心臓付近にある赤色超巨星です。	0	さそり座	オリオン座	おうし座	ふたご座
q_030	夜空で太陽を除いて最も明るく見える恒星はどれですか。	シリウス	シリウスはおおいぬ座の1等星です。	1	ベガ	シリウス	ポラリス	アルデバラン
q_031	1光年は何を表す単位ですか。	距離	1光年は光が真空中を1年間に進む距離です。	2	時間	明るさ	距離	速度
q_032	1天文単位の基準となる距離はどれですか。	地球と太陽の平均距離	1天文単位は約1億5000万kmです。	3	地球と月の平均距離	太陽の直径	太陽系の直径	地球と太陽の平均距離
q_033	太陽を含む多数の恒星が属する銀河はどれですか。	天の川銀河	太陽系は天の川銀河の中にあります。	0	天の川銀河	アンドロメダ銀河	大マゼラン雲	ソンブレロ銀河
q_034	太陽系が天の川銀河の中で位置する場所として適切なものはどれですか。	中心から離れた円盤部	太陽系は銀河中心ではなく、円盤の渦状腕付近にあります。	1	銀河の中心そのもの	中心から離れた円盤部	銀河の外側	銀河を囲む別の宇宙
q_035	宇宙空間にあるガスやちりの集まりを何といいますか。	星雲	星雲の中には星が生まれる場所もあります。	2	小惑星	銀河団	星雲	衛星
q_036	太陽などの恒星が光と熱を生み出す主な反応はどれですか。	核融合	恒星の中心では軽い原子核が結び付き、エネルギーを放出します。	3	燃焼	核分裂	酸化	核融合
q_037	恒星の表面温度と色の関係として適切なものはどれですか。	青白い星は赤い星より高温	一般に青白い恒星ほど表面温度が高く、赤い恒星ほど低温です。	0	青白い星は赤い星より高温	赤い星は必ず最も高温	色と温度は無関係	すべての恒星は同じ温度
q_038	太陽程度の質量の恒星が晩年に大きく膨らんだ段階はどれですか。	赤色巨星	中心の水素が減ると外層が膨張し、赤色巨星になります。	1	白色矮星	赤色巨星	中性子星	原始星
q_039	太陽程度の質量の恒星が外層を放出した後に残る高密度の天体はどれですか。	白色矮星	太陽程度の恒星の中心核は最終的に白色矮星として残ります。	2	赤色巨星	ブラックホール	白色矮星	惑星
q_040	大質量星が最期に起こすことがある大規模な爆発はどれですか。	超新星爆発	超新星爆発では大量のエネルギーや元素が宇宙へ放出されます。	3	太陽フレア	皆既日食	衝突クレーター	超新星爆発
q_041	重力が非常に強く、事象の地平面の内側から光も脱出できない天体はどれですか。	ブラックホール	ブラックホールでは脱出速度が光速を超える領域ができます。	0	ブラックホール	白色矮星	彗星	星雲
q_042	星座を構成する星について正しい説明はどれですか。	地球から同じ方向に見えるが、実際の距離はさまざま	星座は見かけの並びで、星同士が近いとは限りません。	1	すべて同じ距離にある	地球から同じ方向に見えるが、実際の距離はさまざま	すべて同時に生まれた	互いに公転して一つの天体を作る
q_043	天体の位置を表すため、空を巨大な球面とみなしたものは何ですか。	天球	観測者を中心とする仮想の球面を天球といいます。	2	地球儀	黄道	天球	赤道面
q_044	観測者の真上にある天球上の点を何といいますか。	天頂	天頂は観測地点から鉛直上方に当たる点です。	3	天の北極	地平点	天底	天頂
q_045	天球上で天頂と南北の地平点を通る大円を何といいますか。	子午線	天体が子午線を通過することを南中・子午線通過といいます。	0	子午線	黄道	天の赤道	地平線
q_046	天体の高度は、どこから測る角度ですか。	地平線	高度は地平線を0度、天頂を90度として測ります。	1	天頂	地平線	北極星	黄道
q_047	天体望遠鏡で、口径を大きくする主な利点はどれですか。	より多くの光を集められる	口径が大きいほど暗い天体を観測しやすくなります。	2	地球の自転を止められる	必ず倍率だけが下がる	より多くの光を集められる	天体までの距離が短くなる
q_048	可視光ではなく、宇宙から届く電波を観測する装置はどれですか。	電波望遠鏡	電波望遠鏡はアンテナで宇宙からの電波を受信します。	3	光学顕微鏡	分光器	気象レーダー	電波望遠鏡
q_049	遠方の銀河ほど速く遠ざかる傾向から分かることはどれですか。	宇宙が膨張している	銀河の後退速度と距離の関係は宇宙膨張の証拠です。	0	宇宙が膨張している	宇宙全体が地球へ落下している	地球が宇宙の中心である	すべての銀河が縮んでいる
q_050	宇宙が高温・高密度の状態から膨張してきたとする理論はどれですか。	ビッグバン理論	ビッグバン理論は現在の宇宙の進化を説明する基本的な理論です。	1	天動説	ビッグバン理論	定常宇宙説	地球平面説
