# set_id=driving_license_exam_basics_v1
# title=運転免許 学科試験の基礎
# version=1
id	prompt	keyword	explanation	correct_index	choice_a	choice_b	choice_c	choice_d
q_028	雨天時に水たまりを通過するときの適切な運転はどれですか。	歩行者に水をかけないよう減速する	泥や水を歩行者へ飛ばさないよう、速度を落として通行します。	3	速度を上げて短時間で通過する	歩行者の直前で警音器を鳴らす	水たまりの深さを確認せず進む	歩行者に水をかけないよう減速する
q_029	夜間、前照灯を点灯する主な目的はどれですか。	前方を照らし、自車の存在も知らせる	前照灯は視界を確保するとともに、他の交通へ自車の存在を知らせます。	0	前方を照らし、自車の存在も知らせる	燃料消費だけを減らす	後続車だけに合図する	道路標識を消す
q_030	夜間、対向車と行き違うときの前照灯の使い方として適切なものはどれですか。	相手を眩惑しないよう下向きに切り替える	対向車などをまぶしくさせるおそれがあるときは、前照灯を下向きにします。	1	上向きのまま近づく	相手を眩惑しないよう下向きに切り替える	前照灯を完全に消す	非常点滅表示灯だけにする
q_031	対向車のライトがまぶしいときの対応として適切なものはどれですか。	視線をやや左前方へ移し、必要に応じて減速する	ライトを直視せず、道路左側を目安に安全な速度へ落とします。	2	対向車のライトを見続ける	急に道路中央へ寄る	視線をやや左前方へ移し、必要に応じて減速する	目を閉じて通過する
q_032	霧で見通しが悪いときの運転として適切なものはどれですか。	前照灯などを点灯し、速度を落として車間距離を取る	霧では自車を見えやすくし、速度を落として十分な車間距離を保ちます。	3	前車に接近して走る	ライトを消して反射を防ぐ	道路中央を目印に走る	前照灯などを点灯し、速度を落として車間距離を取る
q_033	道路脇に子供がいるときの運転として適切なものはどれですか。	急な飛び出しを予測して減速する	子供は予期せず動くことがあるため、すぐ停止できるよう注意して進みます。	0	急な飛び出しを予測して減速する	子供がこちらを見たら加速する	警音器を鳴らし続ける	反対車線へ急に移る
q_034	白や黄色のつえを持つ人が通行しているとき、運転者が取るべき行動はどれですか。	一時停止または徐行して安全に通れるようにする	身体の不自由な人の通行を妨げないよう、一時停止や徐行をして保護します。	1	近くを通常速度で通過する	一時停止または徐行して安全に通れるようにする	警音器で道を空けてもらう	車道側へ誘導する
q_035	自転車のそばを通過するときの適切な運転はどれですか。	安全な間隔を空けるか徐行する	自転車がふらつく可能性を考え、安全な側方間隔を取るか徐行します。	2	すぐ横を速度を保って通る	後方確認をせず追い越す	安全な間隔を空けるか徐行する	警音器を鳴らしながら接近する
q_036	交差点付近で緊急自動車が近づいてきたとき、基本的にどうしますか。	交差点を避けて道路の左側に寄り一時停止する	交差点付近では交差点を避け、左側へ寄って一時停止し進路を譲ります。	3	そのまま交差点へ進入する	緊急自動車の直後について進む	道路中央で停止する	交差点を避けて道路の左側に寄り一時停止する
q_037	交差点以外で緊急自動車が近づいてきたときの基本はどれですか。	道路の左側に寄って進路を譲る	交差点以外でも左側へ寄り、緊急自動車の通行を妨げないようにします。	0	道路の左側に寄って進路を譲る	速度を上げて前を走る	右側へ寄って並走する	急に転回する
q_038	交通事故を起こしたとき、負傷者がいる場合にまず重視すべきことはどれですか。	二次事故を防ぎ、負傷者を救護する	安全を確保した上で負傷者を救護し、救急や警察へ連絡します。	1	車の傷だけを撮影する	二次事故を防ぎ、負傷者を救護する	その場から車で離れる	相手との示談を先に決める
q_039	物損事故でけが人が見当たらない場合の対応として正しいものはどれですか。	安全措置を取り警察へ報告する	物損事故でも停止して危険防止措置を取り、警察へ報告します。	2	連絡先を置かずに立ち去る	当事者だけで決めて必ず報告しない	安全措置を取り警察へ報告する	車を道路中央に放置する
q_040	高速道路上で故障し、路肩などに停止した後の安全行動はどれですか。	車内に残らず安全な場所へ避難して通報する	停止表示を行い、可能ならガードレールの外など安全な場所へ避難して救援を求めます。	3	車内で救援を待ち続ける	車の前方で合図する	本線を歩いて出口へ向かう	車内に残らず安全な場所へ避難して通報する
q_041	高速道路でやむを得ず停止したとき、後続車へ知らせるために使うものはどれですか。	停止表示器材	故障などで停止した場合は、停止表示板などの停止表示器材で後続車へ知らせます。	0	停止表示器材	白い布だけ	室内灯だけ	警音器だけ
q_042	高速道路で行き過ぎた出口へ戻りたいとき、正しい行動はどれですか。	次の出口まで進み安全な経路を取る	高速道路で後退や転回をせず、次の出口まで進みます。	1	路肩を後退する	次の出口まで進み安全な経路を取る	中央分離帯の開口部で転回する	本線上で停止して案内を待つ
q_043	高速道路の加速車線から本線へ合流するときの基本はどれですか。	加速車線で十分に加速し、本線の流れに合わせる	本線の車の動きを確認し、加速車線で速度を調整して安全に合流します。	2	加速車線の入口で停止し続ける	低速のまま急に本線へ入る	加速車線で十分に加速し、本線の流れに合わせる	合図を出さずに進路を変える
q_044	高速道路で車間距離を十分に取る必要がある主な理由はどれですか。	速度が高く停止までの距離が長くなるため	高速走行では停止距離が長くなるため、前方の変化へ備えて間隔を取ります。	3	道路幅が必ず狭いため	前車の風を避けるため	出口を見つけやすくするため	速度が高く停止までの距離が長くなるため
q_045	前車を追い越すとき、原則としてどちら側を通りますか。	前車の右側	追越しは、例外を除いて前車の右側を通行して行います。	0	前車の右側	必ず路肩側	歩道側	空いている側ならどちらでもよい
q_046	追越しを始める前の判断として正しいものはどれですか。	前方と後方の安全を確認し、禁止場所でないことも確かめる	追越しは十分な見通しと安全があり、禁止されていない場所で行います。	1	前車に近づいてから後方だけを見る	前方と後方の安全を確認し、禁止場所でないことも確かめる	対向車がいても速度を上げる	標識や標示は確認しない
q_047	坂道に自動車を駐車するときの安全措置として適切なものはどれですか。	駐車ブレーキを確実にかけ、車が動かない措置をする	駐車ブレーキや変速位置などを適切に使い、自然に動き出さないようにします。	2	エンジンをかけたまま離れる	変速機を中立だけにする	駐車ブレーキを確実にかけ、車が動かない措置をする	道路中央に止める
q_048	道路側のドアを開けて降りる前に必要なことはどれですか。	後方から来る車や自転車を確認する	後方の安全を確認し、他の交通を妨げないようにドアを開けます。	3	すぐに大きくドアを開く	前方だけを見る	同乗者に警音器を鳴らしてもらう	後方から来る車や自転車を確認する
q_049	警音器を使用してよい場合について正しいものはどれですか。	標識で指定された場所や危険防止に必要な場合に使う	警音器は指定場所や、危険を避けるためやむを得ない場合に使用します。	0	標識で指定された場所や危険防止に必要な場合に使う	あいさつの代わりにいつでも使う	歩行者を急がせるために使う	信号が青になったら必ず使う
q_050	運転免許を持たないと知っている人に自分の車を貸す行為について正しいものはどれですか。	無免許運転を助けるため貸してはいけない	無免許運転をするおそれがある人へ車を提供してはいけません。	1	所有者が同乗すれば必ず貸せる	無免許運転を助けるため貸してはいけない	短距離なら貸してよい	交通量が少なければ貸してよい
