# set_id=disaster_preparedness_basics_v1
# title=防災の基礎
# version=1
id	prompt	keyword	explanation	correct_index	choice_a	choice_b	choice_c	choice_d
q_011	窓ガラスが割れた際の飛散を減らす対策はどれですか。	飛散防止フィルムを貼る	適切な飛散防止フィルムは割れたガラス片の散乱を抑えます。	2	窓を常に開けておく	ガラスを薄くする	飛散防止フィルムを貼る	窓の前に鏡を置く
q_012	地震の揺れを感知して電気を自動的に止め、通電火災対策に役立つ装置はどれですか。	感震ブレーカー	感震ブレーカーは一定の揺れを検知して電気を遮断します。	3	漏電遮断器	住宅用火災警報器	ガス警報器	感震ブレーカー
q_013	室内で強い地震の揺れを感じた直後の行動として適切なものはどれですか。	頭を守り、丈夫な机の下などで身を守る	まず落下物や転倒物から頭と体を守ります。	0	頭を守り、丈夫な机の下などで身を守る	急いで階段へ走る	窓のそばに立つ	家具を手で支える
q_014	地震で揺れている最中の行動として適切なものはどれですか。	あわてて屋外へ飛び出さない	屋外には落下物や倒壊物の危険があるため、まず安全を確保します。	1	窓から外へ出る	あわてて屋外へ飛び出さない	エレベーターへ急ぐ	すぐに家具を移動する
q_015	地震時に火を使っていた場合、消火について適切な行動はどれですか。	揺れが収まってから安全を確認して対応する	強い揺れの最中に無理に火へ近づくと、けがややけどの危険があります。	2	揺れの最中に必ず火元へ走る	消火せずその場を離れない	揺れが収まってから安全を確認して対応する	水を部屋全体にまく
q_016	地震発生時に屋外にいる場合、特に離れるべき場所はどれですか。	ブロック塀や看板の近く	塀の倒壊や看板・ガラスの落下に注意が必要です。	3	広い公園の中央	耐震性のある建物内	落下物のない空き地	ブロック塀や看板の近く
q_017	エレベーター内で地震を感じた場合の基本行動はどれですか。	最寄りの階で降りる	すべての階のボタンを押すなどして、停止した最寄り階で降ります。	0	最寄りの階で降りる	最上階まで乗り続ける	扉を工具でこじ開ける	飛び跳ねて知らせる
q_018	電車やバスで強い揺れを感じた場合の行動として適切なものはどれですか。	つり革や手すりにつかまり、係員の指示に従う	転倒を防ぎ、車外へ勝手に出ず指示を確認します。	1	走行中に扉を開ける	つり革や手すりにつかまり、係員の指示に従う	窓から飛び降りる	車内を走って移動する
q_019	海岸付近で強い揺れや長くゆっくりした揺れを感じたときの行動はどれですか。	すぐに海から離れ、より高い安全な場所へ避難する	津波警報を待たず、迅速に高台や避難ビルへ向かいます。	2	海面を見に行く	港で情報を待つ	すぐに海から離れ、より高い安全な場所へ避難する	自宅へ荷物を取りに戻る
q_020	地震を感じなくても津波警報を見聞きした場合の行動はどれですか。	直ちに海岸や川沿いから安全な場所へ避難する	遠くの地震による津波など、揺れを感じない場合もあります。	3	海岸で波の高さを測る	警報が二度出るまで待つ	川沿いを海へ向かう	直ちに海岸や川沿いから安全な場所へ避難する
q_021	津波から避難した後、海岸へ戻ってよい時期はいつですか。	津波警報・注意報が解除され、安全が確認されてから	津波は繰り返し来て、後の波が大きいこともあります。	0	津波警報・注意報が解除され、安全が確認されてから	最初の波が引いた直後	30分たったら必ず	周囲の一人が戻ったら
q_022	海から離れた川沿いでも津波に注意が必要な理由はどれですか。	津波が川をさかのぼることがあるから	津波は河口から川に沿って内陸へ進むことがあります。	1	川の水が必ず沸騰するから	津波が川をさかのぼることがあるから	川が地震を止めるから	橋が津波を吸収するから
q_023	大雨で避難が必要になりそうなとき、基本的に望ましい判断はどれですか。	暗くなったり危険が迫ったりする前に早めに移動する	夜間や浸水後の移動は危険が増すため、早めの判断が重要です。	2	道路が冠水してから出発する	深夜まで必ず待つ	暗くなったり危険が迫ったりする前に早めに移動する	川の水位を現地で見て決める
q_024	外へ避難する方が危険なほど浸水が始まった場合の行動として適切なものはどれですか。	近くの頑丈な建物の高い階などで安全を確保する	移動が危険な場合は、状況に応じて垂直避難などで命を守ります。	3	地下室へ移動する	川沿いを歩く	車で冠水路へ入る	近くの頑丈な建物の高い階などで安全を確保する
q_025	大雨時にアンダーパスへ入るのが危険な理由はどれですか。	周囲より低く、短時間で冠水することがあるから	立体交差の低い部分には水が集まりやすくなります。	0	周囲より低く、短時間で冠水することがあるから	必ず地震が起きるから	風が完全に止まるから	道路標識が多いから
q_026	冠水した道路を歩くのが危険な主な理由はどれですか。	水面下の溝や障害物が見えず、流れにも足を取られるから	見えない側溝・段差や流水で転倒するおそれがあります。	1	靴が必ず乾くから	水面下の溝や障害物が見えず、流れにも足を取られるから	道幅が広く見えるから	気温が上がるから
q_027	がけ崩れの前兆として注意すべき現象はどれですか。	斜面に亀裂ができ、小石が落ちてくる	斜面の亀裂や落石、湧水の変化などは危険の兆候になり得ます。	2	雲がなく星が見える	海の潮が引く	斜面に亀裂ができ、小石が落ちてくる	道路の信号が青になる
q_028	土砂災害のおそれがあるときに避けるべき場所はどれですか。	急な斜面や谷の出口付近	がけ下や谷筋は土砂が流れ込む危険があります。	3	指定された安全な避難場所	斜面から離れた頑丈な建物	広く平らな高台	急な斜面や谷の出口付近
q_029	雷鳴が聞こえたときの避難先として適切なものはどれですか。	頑丈な建物や自動車の内部	開けた場所や高い木の近くを離れ、安全な空間へ移動します。	0	頑丈な建物や自動車の内部	グラウンドの中央	高い木の真下	山の尾根
q_030	雷から避難するとき、高い木のすぐ近くが危険な理由はどれですか。	落雷が木から人へ飛び移る側撃のおそれがあるから	高い木へ落ちた雷が近くの人へ流れることがあります。	1	木が必ず倒れないから	落雷が木から人へ飛び移る側撃のおそれがあるから	葉が雨を止めるから	木の周りだけ無風になるから
q_031	火山灰が降っている中で外出が避けられない場合の対策はどれですか。	マスクやゴーグルで呼吸器と目を守る	火山灰は細かく、吸い込みや目への侵入を防ぐ必要があります。	2	裸眼で風上を見る	灰を手で空中へ払う	マスクやゴーグルで呼吸器と目を守る	コンタクトレンズを洗わず使い続ける
q_032	火山付近で噴火警報などが発表された場合の行動はどれですか。	自治体や気象機関の情報に従い、規制区域へ入らない	火山ごとの規制や避難情報を確認し、危険区域を避けます。	3	火口へ近づいて確認する	うわさだけで判断する	立入規制を無視する	自治体や気象機関の情報に従い、規制区域へ入らない
q_033	火災・救急で消防へ緊急通報する電話番号はどれですか。	119	日本では火災・救急の緊急通報は119です。	0	119	110	118	171
q_034	初期消火を行うか判断するとき、最も優先すべきことはどれですか。	自分と周囲の人の安全と避難路	炎や煙が拡大して危険なら無理をせず避難し、119番通報します。	1	家具をすべて運び出すこと	自分と周囲の人の安全と避難路	写真を撮ること	窓をすべて開けること
q_035	煙のある場所から避難するときの姿勢はどれですか。	できるだけ低い姿勢をとる	煙や熱い空気は上方にたまりやすいため、低い位置の方が比較的安全です。	2	腕を上げて立つ	煙の中を走り回る	できるだけ低い姿勢をとる	天井近くを移動する
q_036	火災から避難するとき、可能なら通った扉を閉める理由はどれですか。	煙や火が広がるのを遅らせるため	扉を閉めると火と煙の拡大を抑える区画になります。	3	部屋を明るくするため	鍵をなくさないため	外気を完全になくすため	煙や火が広がるのを遅らせるため
q_037	消火器を使うとき、消火剤を向ける基本的な場所はどこですか。	炎の根元	安全な退路を確保し、火元の根元を狙います。	0	炎の根元	煙の上端	天井全体	自分の足元
q_038	天ぷら油に火がついたとき、水をかけてはいけない理由はどれですか。	油が飛び散り、炎が急激に広がるから	水が瞬時に沸騰して油を飛散させるため危険です。	1	油が固まるから	油が飛び散り、炎が急激に広がるから	水が油を冷やしすぎるから	鍋が必ず割れるから
q_039	衣服に火がついたときの基本行動はどれですか。	止まり、倒れ、転がる	走ると火が強まるため、止まって倒れ、転がって消します。	2	風上へ走る	服をあおぐ	止まり、倒れ、転がる	エレベーターへ入る
q_040	電気器具から出火し、安全に操作できる場合に先に行うことはどれですか。	電源やブレーカーを切る	通電を止めて感電や再発火の危険を減らします。	3	水を直接かける	コードを素手で切る	窓を閉め切る	電源やブレーカーを切る
q_041	室内でガス臭を感じたとき、避けるべき行動はどれですか。	電気のスイッチを操作する	スイッチの火花が着火源になるおそれがあります。	0	電気のスイッチを操作する	可能なら窓を静かに開ける	ガス会社の緊急窓口へ安全な場所から連絡する	火気を使わない
q_042	台風が近づく前、風が強くなる前にしておく対策はどれですか。	飛ばされやすい物を屋内へ入れるか固定する	植木鉢や物干し竿などの飛散を防ぎます。	1	窓の外に物を並べる	飛ばされやすい物を屋内へ入れるか固定する	屋根へ上って待つ	雨戸を外す
q_043	大雨や台風の最中に避けるべき行動はどれですか。	川や用水路、田畑の様子を見に行く	増水や強風に巻き込まれる危険があるため近づきません。	2	屋内で公式情報を確認する	安全な場所で待機する	川や用水路、田畑の様子を見に行く	早めに避難する
q_044	停電時の明かりとして、火災リスクを抑えやすいものはどれですか。	電池式の懐中電灯	裸火を使わない懐中電灯やLEDランタンが安全です。	3	ろうそく	新聞紙のたいまつ	ガスコンロ	電池式の懐中電灯
q_045	停電や携帯回線の混雑時にも情報を得る備えとして役立つものはどれですか。	電池式ラジオ	電池式ラジオは商用電源や携帯回線に依存せず情報を受け取れます。	0	電池式ラジオ	デスクトップパソコン	家庭用プリンター	Wi-Fiルーター
q_046	災害時にスマートフォンの電池を長持ちさせる方法として適切なものはどれですか。	画面を暗くし、不要な通信やアプリを止める	消費電力を抑え、必要な連絡・情報収集に備えます。	1	画面を最大輝度に固定する	画面を暗くし、不要な通信やアプリを止める	動画を連続再生する	位置情報を常に全アプリへ許可する
q_047	避難時に割れたガラスやがれきで足をけがしないための備えはどれですか。	底の丈夫な靴を手近に置く	夜間の地震にも備え、寝床の近くに靴を用意すると役立ちます。	2	素足で歩く	薄い靴下だけにする	底の丈夫な靴を手近に置く	床へ水をまく
q_048	地域で避難するとき、支援が必要な人への対応として適切なものはどれですか。	自分の安全も確保しながら、周囲で声を掛け合う	高齢者・障害者・乳幼児などの支援を地域で事前に考えることが大切です。	3	一人だけに全責任を負わせる	本人に知らせず置いていく	危険な場所へ集める	自分の安全も確保しながら、周囲で声を掛け合う
q_049	災害情報を確認する方法として適切なものはどれですか。	自治体・気象庁・報道など信頼できる複数の情報源を確認する	一つの未確認投稿に頼らず、公式発表などを照合します。	0	自治体・気象庁・報道など信頼できる複数の情報源を確認する	出所不明の投稿だけを拡散する	古い画面の画像だけで判断する	うわさを事実として伝える
q_050	自宅の安全が確認でき、火災や倒壊の危険がない場合に、自宅で生活を続ける避難方法はどれですか。	在宅避難	自宅が安全なら、避難所へ行かず自宅で生活を続ける在宅避難も選択肢です。	1	水平避難	在宅避難	垂直避難	広域避難
