# set_id=world_history_basics_v1
# title=世界史の基礎
# version=1
id	prompt	keyword	explanation	correct_index	choice_a	choice_b	choice_c	choice_d
q_016	用語「シルクロード」が表す内容はどれですか。	シルクロード	シルクロードは、東西の物資や文化を結んだ交易路。	3	西アジアから北アフリカなどへ勢力を広げた国家	ヨーロッパ人が新航路を開拓した時代	北米13植民地がイギリスから独立した革命	東西の物資や文化を結んだ交易路
q_017	「中国を初めて統一した王朝」に当てはまる用語はどれですか。	秦	秦は、中国を初めて統一した王朝。	0	秦	ビザンツ帝国	コロンブス	フランス革命
q_018	「始皇帝」の説明として正しいものはどれですか。	始皇帝	始皇帝は、秦を建て中国統一を果たした皇帝。	1	土地を介した主従関係を基礎とする中世の社会制度	秦を建て中国統一を果たした皇帝	世界周航を初めて達成した船団	機械制工業が広がり生産と社会を大きく変えた変革
q_019	次の説明に最も合うものはどれですか。「秦の後に中国を長く支配した王朝」	漢	漢は、秦の後に中国を長く支配した王朝。	2	十字軍	絶対王政	漢	ナポレオン
q_020	用語「儒教」が表す内容はどれですか。	儒教	儒教は、孔子の教えをもとに人の道徳や秩序を重視する思想。	3	チンギス・ハンが築きユーラシアに広がった帝国	イギリスで議会主権の確立につながった革命	ナポレオン戦争後に正統主義を掲げた国際秩序	孔子の教えをもとに人の道徳や秩序を重視する思想
q_021	「インドで釈迦の教えから成立した宗教」に当てはまる用語はどれですか。	仏教	仏教は、インドで釈迦の教えから成立した宗教。	0	仏教	ルネサンス	権利の章典	アヘン戦争
q_022	「イスラム教」の説明として正しいものはどれですか。	イスラム教	イスラム教は、ムハンマドがアラビア半島で始めた一神教。	1	ルターらがカトリック教会のあり方を批判した運動	ムハンマドがアラビア半島で始めた一神教	理性を重んじ社会や政治を批判的に考える思想	清朝が倒れ中華民国成立につながった革命
q_023	次の説明に最も合うものはどれですか。「西アジアから北アフリカなどへ勢力を広げた国家」	イスラム帝国	イスラム帝国は、西アジアから北アフリカなどへ勢力を広げた国家。	2	大航海時代	アメリカ独立革命	イスラム帝国	帝国主義
q_024	用語「ビザンツ帝国」が表す内容はどれですか。	ビザンツ帝国	ビザンツ帝国は、東ローマ帝国とも呼ばれコンスタンティノープルを都とした帝国。	3	大西洋を横断しアメリカ大陸の島々に到達した航海者	自由と平等を掲げ旧制度を揺るがした革命	ヨーロッパを中心に始まり世界規模に拡大した総力戦	東ローマ帝国とも呼ばれコンスタンティノープルを都とした帝国
q_025	「土地を介した主従関係を基礎とする中世の社会制度」に当てはまる用語はどれですか。	封建制度	封建制度は、土地を介した主従関係を基礎とする中世の社会制度。	0	封建制度	マゼラン一行	産業革命	ロシア革命
q_026	「十字軍」の説明として正しいものはどれですか。	十字軍	十字軍は、聖地回復を掲げ西ヨーロッパから派遣された遠征軍。	1	国王が強い権力を握った近世ヨーロッパの政治体制	聖地回復を掲げ西ヨーロッパから派遣された遠征軍	フランス革命後に皇帝となりヨーロッパへ勢力を広げた人物	第一次世界大戦後に設立された国際平和機構
q_027	次の説明に最も合うものはどれですか。「チンギス・ハンが築きユーラシアに広がった帝国」	モンゴル帝国	モンゴル帝国は、チンギス・ハンが築きユーラシアに広がった帝国。	2	名誉革命	ウィーン体制	モンゴル帝国	世界恐慌
q_028	用語「ルネサンス」が表す内容はどれですか。	ルネサンス	ルネサンスは、古代ギリシア・ローマ文化を見直した文芸復興。	3	イギリスで国王の権限を制限し議会の権利を確認した文書	清とイギリスの間で起きた戦争	枢軸国と連合国が戦った世界規模の戦争	古代ギリシア・ローマ文化を見直した文芸復興
q_029	「ルターらがカトリック教会のあり方を批判した運動」に当てはまる用語はどれですか。	宗教改革	宗教改革は、ルターらがカトリック教会のあり方を批判した運動。	0	宗教改革	啓蒙思想	辛亥革命	国際連合
q_030	「大航海時代」の説明として正しいものはどれですか。	大航海時代	大航海時代は、ヨーロッパ人が新航路を開拓した時代。	1	北米13植民地がイギリスから独立した革命	ヨーロッパ人が新航路を開拓した時代	列強が植民地や勢力圏の拡大を競った動き	チグリス川・ユーフラテス川流域で栄えた古代文明
q_031	次の説明に最も合うものはどれですか。「大西洋を横断しアメリカ大陸の島々に到達した航海者」	コロンブス	コロンブスは、大西洋を横断しアメリカ大陸の島々に到達した航海者。	2	フランス革命	第一次世界大戦	コロンブス	エジプト文明
q_032	用語「マゼラン一行」が表す内容はどれですか。	マゼラン一行	マゼラン一行は、世界周航を初めて達成した船団。	3	機械制工業が広がり生産と社会を大きく変えた変革	帝政が倒れ社会主義政権の成立につながった革命	インダス川流域にモヘンジョダロなどを築いた文明	世界周航を初めて達成した船団
q_033	「国王が強い権力を握った近世ヨーロッパの政治体制」に当てはまる用語はどれですか。	絶対王政	絶対王政は、国王が強い権力を握った近世ヨーロッパの政治体制。	0	絶対王政	ナポレオン	国際連盟	黄河文明
q_034	「名誉革命」の説明として正しいものはどれですか。	名誉革命	名誉革命は、イギリスで議会主権の確立につながった革命。	1	ナポレオン戦争後に正統主義を掲げた国際秩序	イギリスで議会主権の確立につながった革命	ニューヨーク株式市場の大暴落を契機に広がった不況	古代メソポタミアで使われた文字
q_035	次の説明に最も合うものはどれですか。「イギリスで国王の権限を制限し議会の権利を確認した文書」	権利の章典	権利の章典は、イギリスで国王の権限を制限し議会の権利を確認した文書。	2	アヘン戦争	第二次世界大戦	権利の章典	ヒエログリフ
q_036	用語「啓蒙思想」が表す内容はどれですか。	啓蒙思想	啓蒙思想は、理性を重んじ社会や政治を批判的に考える思想。	3	清朝が倒れ中華民国成立につながった革命	第二次世界大戦後に国際平和と協力を目的に設立された機構	古代バビロニアで編まれた成文法典	理性を重んじ社会や政治を批判的に考える思想
q_037	「北米13植民地がイギリスから独立した革命」に当てはまる用語はどれですか。	アメリカ独立革命	アメリカ独立革命は、北米13植民地がイギリスから独立した革命。	0	アメリカ独立革命	帝国主義	メソポタミア文明	ポリス
q_038	「フランス革命」の説明として正しいものはどれですか。	フランス革命	フランス革命は、自由と平等を掲げ旧制度を揺るがした革命。	1	ヨーロッパを中心に始まり世界規模に拡大した総力戦	自由と平等を掲げ旧制度を揺るがした革命	ナイル川流域で栄えた古代文明	民会を中心とする民主政が発達した古代ギリシアのポリス
q_039	次の説明に最も合うものはどれですか。「機械制工業が広がり生産と社会を大きく変えた変革」	産業革命	産業革命は、機械制工業が広がり生産と社会を大きく変えた変革。	2	ロシア革命	インダス文明	産業革命	スパルタ
q_040	用語「ナポレオン」が表す内容はどれですか。	ナポレオン	ナポレオンは、フランス革命後に皇帝となりヨーロッパへ勢力を広げた人物。	3	第一次世界大戦後に設立された国際平和機構	黄河流域で発達した古代中国の文明	東方遠征を行いヘレニズム世界を広げた王	フランス革命後に皇帝となりヨーロッパへ勢力を広げた人物
q_041	「ナポレオン戦争後に正統主義を掲げた国際秩序」に当てはまる用語はどれですか。	ウィーン体制	ウィーン体制は、ナポレオン戦争後に正統主義を掲げた国際秩序。	0	ウィーン体制	世界恐慌	楔形文字	ヘレニズム文化
q_042	「アヘン戦争」の説明として正しいものはどれですか。	アヘン戦争	アヘン戦争は、清とイギリスの間で起きた戦争。	1	枢軸国と連合国が戦った世界規模の戦争	清とイギリスの間で起きた戦争	古代エジプトの神聖文字	王を置かず元老院などが政治を担った時期のローマ
q_043	次の説明に最も合うものはどれですか。「清朝が倒れ中華民国成立につながった革命」	辛亥革命	辛亥革命は、清朝が倒れ中華民国成立につながった革命。	2	国際連合	ハンムラビ法典	辛亥革命	ローマ帝国
q_044	用語「帝国主義」が表す内容はどれですか。	帝国主義	帝国主義は、列強が植民地や勢力圏の拡大を競った動き。	3	チグリス川・ユーフラテス川流域で栄えた古代文明	古代ギリシアの都市国家	イエスの教えをもとに成立した宗教	列強が植民地や勢力圏の拡大を競った動き
q_045	「ヨーロッパを中心に始まり世界規模に拡大した総力戦」に当てはまる用語はどれですか。	第一次世界大戦	第一次世界大戦は、ヨーロッパを中心に始まり世界規模に拡大した総力戦。	0	第一次世界大戦	エジプト文明	アテネ	シルクロード
q_046	「ロシア革命」の説明として正しいものはどれですか。	ロシア革命	ロシア革命は、帝政が倒れ社会主義政権の成立につながった革命。	1	インダス川流域にモヘンジョダロなどを築いた文明	帝政が倒れ社会主義政権の成立につながった革命	厳しい軍事訓練で知られた古代ギリシアのポリス	中国を初めて統一した王朝
q_047	次の説明に最も合うものはどれですか。「第一次世界大戦後に設立された国際平和機構」	国際連盟	国際連盟は、第一次世界大戦後に設立された国際平和機構。	2	黄河文明	アレクサンドロス大王	国際連盟	始皇帝
q_048	用語「世界恐慌」が表す内容はどれですか。	世界恐慌	世界恐慌は、ニューヨーク株式市場の大暴落を契機に広がった不況。	3	古代メソポタミアで使われた文字	ギリシア文化とオリエント文化が融合した文化	秦の後に中国を長く支配した王朝	ニューヨーク株式市場の大暴落を契機に広がった不況
q_049	「枢軸国と連合国が戦った世界規模の戦争」に当てはまる用語はどれですか。	第二次世界大戦	第二次世界大戦は、枢軸国と連合国が戦った世界規模の戦争。	0	第二次世界大戦	ヒエログリフ	共和政ローマ	儒教
q_050	「国際連合」の説明として正しいものはどれですか。	国際連合	国際連合は、第二次世界大戦後に国際平和と協力を目的に設立された機構。	1	古代バビロニアで編まれた成文法典	第二次世界大戦後に国際平和と協力を目的に設立された機構	地中海世界を広く支配した古代国家	インドで釈迦の教えから成立した宗教
