# set_id=yoji_jukugo_v1
# title=四字熟語
# version=1
id	prompt	keyword	explanation	correct_index	choice_a	choice_b	choice_c	choice_d
q_015	これまで一度も聞いたことがないような珍しい出来事を表す四字熟語はどれですか。	前代未聞	前の時代にも聞いたことがないという意味です。	2	空前絶後	未曾有事	前代未聞	奇想天外
q_016	動作が稲妻の光のように非常に素早いことを表す四字熟語はどれですか。	電光石火	電光と火打ち石の火花のような瞬間的な速さです。	3	疾風迅雷	速戦即決	一目散々	電光石火
q_017	仕事などで、東へ西へと忙しく走り回ることを表す四字熟語はどれですか。	東奔西走	目的のため各方面を忙しく駆け回ることです。	0	東奔西走	南船北馬	右往左往	縦横無尽
q_018	不利な相手との戦いのように、困難の中で苦しみながら努力することを表す四字熟語はどれですか。	悪戦苦闘	不利な戦いに苦しむことから、難題への苦労を表します。	1	孤軍奮闘	悪戦苦闘	粉骨砕身	四苦八苦
q_019	何度失敗してもくじけず立ち上がることを表す四字熟語はどれですか。	七転八起	七回転んでも八回起きるという不屈の姿勢です。	2	七転八倒	一進一退	七転八起	起承転結
q_020	矢や弾などが撃つたびに必ず命中することを表す四字熟語はどれですか。	百発百中	百回撃てば百回当たるほど確実なことです。	3	百戦錬磨	百人百様	一騎当千	百発百中
q_021	半分は信じ、半分は疑うことを表す四字熟語はどれですか。	半信半疑	本当かどうかを完全には信じられない状態です。	0	半信半疑	疑心暗鬼	信賞必罰	虚々実々
q_022	疑いの心があると、何でも恐ろしく怪しく思えることを表す四字熟語はどれですか。	疑心暗鬼	疑いから、存在しない鬼まで見えるように感じることです。	1	被害妄想	疑心暗鬼	半信半疑	暗雲低迷
q_023	口にした目標を責任をもって実行することを表す四字熟語はどれですか。	有言実行	発言したことを実際の行動で実現することです。	2	言行不一致	不言実行	有言実行	初志貫徹
q_024	あれこれ言わず、黙ってするべきことを実行することを表す四字熟語はどれですか。	不言実行	言葉で宣言せず、行動で示すことです。	3	有言実行	言行一致	沈黙寡言	不言実行
q_025	最初に決めた志を最後まで貫き通すことを表す四字熟語はどれですか。	初志貫徹	初めの志を変えず、最後まで達成することです。	0	初志貫徹	首尾一貫	終始一貫	意志薄弱
q_026	大人物は才能を発揮するまでに時間がかかることを表す四字熟語はどれですか。	大器晩成	大きな器は完成が遅いことにたとえます。	1	早熟多才	大器晩成	大義名分	器用貧乏
q_027	細かな違いはあるが、全体としてはほぼ同じであることを表す四字熟語はどれですか。	大同小異	大きな点では同じで、小さな違いだけがあるという意味です。	2	異同比較	同工異曲	大同小異	千差万別
q_028	人の能力や性質に合う役割へ配置することを表す四字熟語はどれですか。	適材適所	適した人材を適した場所で生かすことです。	3	人員配置	能力主義	適者生存	適材適所
q_029	隠し立てがなく、態度が公平で正しいことを表す四字熟語はどれですか。	公明正大	公明で私心がなく、正々堂々としていることです。	0	公明正大	門外不出	支離滅裂	前途多難
q_030	私的な感情や利益を交えず、公平に判断することを表す四字熟語はどれですか。	公平無私	「無私」は私心がないことを意味します。	1	滅私奉公	公平無私	唯我独尊	私利私欲
q_031	遠回しにせず、すぐ本題へ入ることを表す四字熟語はどれですか。	単刀直入	一本の刀でまっすぐ切り込むように本題へ入ることです。	2	直言直行	開口一番	単刀直入	直截簡明
q_032	細かい点まで注意が行き届き、準備に抜かりがないことを表す四字熟語はどれですか。	用意周到	必要な用意がすべてに行き届いていることです。	3	準備万端	注意散漫	用心堅固	用意周到
q_033	決断力がなく、ぐずぐず迷うことを表す四字熟語はどれですか。	優柔不断	気が弱く、なかなか決断できない状態です。	0	優柔不断	熟慮断行	即断即決	臨機応変
q_034	「大胆」で、敵を敵とも思わないほど恐れないことを表す四字熟語はどれですか。	大胆不敵	「不敵」は敵を敵とも思わないほど恐れないことです。	1	小心翼々	大胆不敵	意気消沈	優柔不断
q_035	何が起きても落ち着いて動じない様子を表す四字熟語はどれですか。	泰然自若	ゆったり落ち着き、平常心を保つ様子です。	2	戦々恐々	意気消沈	泰然自若	茫然自失
q_036	まるでそばに人がいないかのように、勝手に振る舞うことを表す四字熟語はどれですか。	傍若無人	「傍らに人無きが若し」という意味です。	3	意気投合	用意周到	公平無私	傍若無人
q_037	誰に対しても愛想よく振る舞い、悪く思われないようにする人を表す四字熟語はどれですか。	八方美人	あらゆる方向の人によく見られようとする態度です。	0	八方美人	才色兼備	老若男女	面従腹背
q_038	周囲が敵ばかりで、助けがない状態を表す四字熟語はどれですか。	四面楚歌	四方から敵の歌が聞こえた故事から、孤立した状態を表します。	1	八方塞がり	四面楚歌	孤軍奮闘	内憂外患
q_039	集団の全員が一つの目的へ向けて協力することを表す四字熟語はどれですか。	一致団結	意見や力を一つにまとめることです。	2	群雄割拠	各自分担	一致団結	離合集散
q_040	二人以上が心も行動も一つになることを表す四字熟語はどれですか。	一心同体	複数の人が一人のように固く結び付くことです。	3	以心伝心	一蓮托生	同床異夢	一心同体
q_041	人々が打ち解け、和やかに過ごす様子を表す四字熟語はどれですか。	和気藹々	親しみやすい穏やかな雰囲気を表します。	0	和気藹々	喧々囂々	侃々諤々	殺伐荒涼
q_042	物事が障害なく、順調に進むことを表す四字熟語はどれですか。	順風満帆	船が追い風を帆いっぱいに受ける様子にたとえます。	1	前途多難	順風満帆	一進一退	波瀾万丈
q_043	人生や物事の変化が激しいことを表す四字熟語はどれですか。	波瀾万丈	大きな波が重なるような、変化の多い様子です。	2	平穏無事	順風満帆	波瀾万丈	安穏無事
q_044	科学技術などが日ごと月ごとに絶えず進歩することを表す四字熟語はどれですか。	日進月歩	日々、月々に進歩し続けることです。	3	日常茶飯	月下氷人	一進一退	日進月歩
q_045	種類や状態にさまざまな違いがあることを表す四字熟語はどれですか。	千差万別	多くの差や区別があり、同じではないことです。	0	千差万別	大同小異	十中八九	千篇一律
q_046	方向や方針を失って、途方に暮れる状態を表す四字熟語はどれですか。	五里霧中	深い霧の中で方角が分からないような状態です。	1	暗中模索	五里霧中	右往左往	前途洋々
q_047	混乱して、あちらへ行ったりこちらへ行ったりすることを表す四字熟語はどれですか。	右往左往	慌てて秩序なく動き回る様子です。	2	東奔西走	縦横無尽	右往左往	南船北馬
q_048	手掛かりがない中で、解決方法を探し求めることを表す四字熟語はどれですか。	暗中模索	暗闇の中を手探りするように方法を探すことです。	3	五里霧中	試行錯誤	疑心暗鬼	暗中模索
q_049	目先の違いに惑わされ、結果が同じなのに気づかないことを表す四字熟語はどれですか。	朝三暮四	猿に与える木の実の数を朝三つ・暮れ四つと言い換えた故事によります。	0	朝三暮四	朝令暮改	三日坊主	朝夕一貫
q_050	根本的なことと末端のことを取り違えることを表す四字熟語はどれですか。	本末転倒	「本末」は根本と末端を意味し、それを逆にすることです。	1	前後不覚	本末転倒	優先順位	支離滅裂
