# set_id=japanese_literature_authors_v1
# title=文学作品と作者
# version=1
id	prompt	keyword	explanation	correct_index	choice_a	choice_b	choice_c	choice_d
q_034	「走れメロス」の作者は誰ですか。	走れメロス	「走れメロス」の作者は太宰治です。	1	堀辰雄	太宰治	円地文子	藤原道綱母
q_035	「中島敦」の作品はどれですか。	山月記	「山月記」の作者は中島敦です。	2	潮騒	サラダ記念日	山月記	方丈記
q_036	「檸檬」の作者は誰ですか。	檸檬	「檸檬」の作者は梶井基次郎です。	3	安部公房	遠藤周作	吉田兼好	梶井基次郎
q_037	「川端康成」の作品はどれですか。	伊豆の踊子	「伊豆の踊子」の作者は川端康成です。	0	伊豆の踊子	二十四の瞳	枕草子	おくのほそ道
q_038	「細雪」の作者は誰ですか。	細雪	「細雪」の作者は谷崎潤一郎です。	1	林芙美子	谷崎潤一郎	紫式部	井原西鶴
q_039	「小林多喜二」の作品はどれですか。	蟹工船	「蟹工船」の作者は小林多喜二です。	2	恩讐の彼方に	土佐日記	蟹工船	曽根崎心中
q_040	「黒い雨」の作者は誰ですか。	黒い雨	「黒い雨」の作者は井伏鱒二です。	3	織田作之助	菅原孝標女	上田秋成	井伏鱒二
q_041	「堀辰雄」の作品はどれですか。	風立ちぬ	「風立ちぬ」の作者は堀辰雄です。	0	風立ちぬ	女坂	蜻蛉日記	東海道中膝栗毛
q_042	「潮騒」の作者は誰ですか。	潮騒	「潮騒」の作者は三島由紀夫です。	1	俵万智	三島由紀夫	鴨長明	滝沢馬琴
q_043	「安部公房」の作品はどれですか。	砂の女	「砂の女」の作者は安部公房です。	2	沈黙	徒然草	砂の女	学問のすゝめ
q_044	「二十四の瞳」の作者は誰ですか。	二十四の瞳	「二十四の瞳」の作者は壺井栄です。	3	清少納言	松尾芭蕉	二葉亭四迷	壺井栄
q_045	「林芙美子」の作品はどれですか。	放浪記	「放浪記」の作者は林芙美子です。	0	放浪記	源氏物語	好色一代男	当世書生気質
q_046	「恩讐の彼方に」の作者は誰ですか。	恩讐の彼方に	「恩讐の彼方に」の作者は菊池寛です。	1	紀貫之	菊池寛	近松門左衛門	樋口一葉
q_047	「織田作之助」の作品はどれですか。	夫婦善哉	「夫婦善哉」の作者は織田作之助です。	2	更級日記	雨月物語	夫婦善哉	五重塔
q_048	「女坂」の作者は誰ですか。	女坂	「女坂」の作者は円地文子です。	3	藤原道綱母	十返舎一九	尾崎紅葉	円地文子
q_049	「俵万智」の作品はどれですか。	サラダ記念日	「サラダ記念日」の作者は俵万智です。	0	サラダ記念日	方丈記	南総里見八犬伝	武蔵野
q_050	「沈黙」の作者は誰ですか。	沈黙	「沈黙」の作者は遠藤周作です。	1	吉田兼好	遠藤周作	福沢諭吉	泉鏡花
