# set_id=units_measurement_conversion_v1
# title=単位・量・換算の基礎
# version=1
id	prompt	keyword	explanation	correct_index	choice_a	choice_b	choice_c	choice_d
q_022	25000 cm²は何m²ですか。	面積の換算	10000 cm²=1 m²なので2.5 m²です。	1	25 m²	2.5 m²	0.25 m²	250 m²
q_023	縦2 m、横300 cmの長方形の面積は何m²ですか。	面積	300 cm=3 mなので2×3=6 m²です。	2	5 m²	60 m²	6 m²	600 m²
q_024	1 haは何m²ですか。	面積の単位	1 ha=10000 m²です。	3	1000 m²	100 m²	100000 m²	10000 m²
q_025	1分は何秒ですか。	時間の換算	1分=60秒です。	0	60秒	100秒	30秒	3600秒
q_026	150秒は何分何秒ですか。	時間の換算	120秒が2分で、残り30秒です。	1	1分50秒	2分30秒	2分50秒	3分30秒
q_027	2.5時間は何分ですか。	時間の換算	1時間=60分なので2.5×60=150分です。	2	120分	250分	150分	90分
q_028	3時間20分は全部で何分ですか。	時間の換算	3時間=180分なので合計200分です。	3	180分	320分	140分	200分
q_029	1日は何時間ですか。	時間の換算	1日は24時間です。	0	24時間	12時間	60時間	100時間
q_030	2週間は何日ですか。	時間の換算	1週間=7日なので2週間=14日です。	1	9日	14日	12日	21日
q_031	秒速5 mは時速何kmですか。	速さの換算	m/sをkm/hに直すには3.6倍し、18 km/hです。	2	5 km/h	13.6 km/h	18 km/h	50 km/h
q_032	時速36 kmは秒速何mですか。	速さの換算	km/hをm/sに直すには3.6で割り、10 m/sです。	3	36 m/s	100 m/s	3.6 m/s	10 m/s
q_033	時速72 kmは秒速何mですか。	速さの換算	72÷3.6=20なので20 m/sです。	0	20 m/s	7.2 m/s	25 m/s	200 m/s
q_034	120 kmを2時間で進むときの平均の速さはどれですか。	平均の速さ	速さ=道のり÷時間なので60 km/hです。	1	240 km/h	60 km/h	118 km/h	122 km/h
q_035	接頭語「キロ」が表す倍率はどれですか。	SI接頭語	キロは基本単位の1000倍を表します。	2	100倍	10倍	1000倍	0.001倍
q_036	接頭語「センチ」が表す倍率はどれですか。	SI接頭語	センチは基本単位の100分の1を表します。	3	0.1倍	100倍	1000倍	0.01倍
q_037	接頭語「ミリ」が表す倍率はどれですか。	SI接頭語	ミリは基本単位の1000分の1を表します。	0	0.001倍	0.01倍	10倍	1000倍
q_038	温度0 ℃はおよそ何Kですか。	温度の換算	絶対温度では0 ℃は273.15 Kです。	1	0 K	273.15 K	100 K	373.15 K
q_039	温度が10 ℃上がると、ケルビン温度の差はどうなりますか。	温度差	セルシウス度とケルビンの温度差の大きさは同じなので10 K上がります。	2	273.15 K上がる	10 K下がる	10 K上がる	変化しない
q_040	角度1周は何度ですか。	角度	円を1周する角度は360度です。	3	180度	90度	270度	360度
q_041	直角は何度ですか。	角度	直角は90度です。	0	90度	45度	180度	360度
q_042	力の大きさを表すSI単位はどれですか。	ニュートン	力のSI単位はニュートンです。	1	ジュール	ニュートン	ワット	パスカル
q_043	仕事やエネルギーを表すSI単位はどれですか。	ジュール	仕事やエネルギーのSI単位はジュールです。	2	ニュートン	ワット	ジュール	アンペア
q_044	電力を表すSI単位はどれですか。	ワット	電力のSI単位はワットです。	3	ボルト	オーム	クーロン	ワット
q_045	圧力を表すSI単位はどれですか。	パスカル	圧力のSI単位はパスカルです。	0	パスカル	ジュール	ワット	テスラ
q_046	電流を表すSI単位はどれですか。	アンペア	電流のSI単位はアンペアです。	1	ボルト	アンペア	オーム	ワット
q_047	電圧を表すSI単位はどれですか。	ボルト	電圧のSI単位はボルトです。	2	アンペア	オーム	ボルト	ヘルツ
q_048	電気抵抗を表すSI単位はどれですか。	オーム	電気抵抗のSI単位はオームです。	3	ボルト	アンペア	ワット	オーム
q_049	周波数を表すSI単位はどれですか。	ヘルツ	周波数のSI単位はヘルツです。	0	ヘルツ	パスカル	ジュール	ニュートン
q_050	密度が2 g/cm³の物質10 cm³の質量は何gですか。	密度	質量=密度×体積なので2×10=20 gです。	1	5 g	20 g	12 g	200 g
