# set_id=business_honorifics_v1
# title=ビジネス敬語
# version=1
id	prompt	keyword	explanation	correct_index	choice_a	choice_b	choice_c	choice_d
q_023	文書やメールで相手の会社を指す言い方はどれですか。	貴社	書き言葉では一般に「貴社」を使います。	2	御社	弊社	貴社	当社
q_024	取引先に対して自分の会社をへりくだって指す言い方はどれですか。	弊社	「弊社」は自社を低めて表す謙譲的な言い方です。	3	御社	貴社	同社	弊社
q_025	社外の相手に、自社の社員・田中について話す言い方として適切なものはどれですか。	田中が担当いたします	社外の人に対して自社の人には原則として敬称を付けません。	0	田中が担当いたします	田中様が担当します	田中さんが担当なさいます	田中先生がおやりになります
q_026	接客メールで顧客の個人名の後に付ける一般的な敬称はどれですか。	様	社外の個人名には一般に「様」を付けます。	1	御中	様	各位	弊社
q_027	「おっしゃられる」を標準的ですっきりした敬語に直すとどれですか。	おっしゃる	「おっしゃる」自体が尊敬語なので、さらに「られる」を重ねません。	2	言われさせる	申し上げる	おっしゃる	お言いされる
q_028	「ご覧になられる」を標準的ですっきりした敬語に直すとどれですか。	ご覧になる	「ご覧になる」自体が尊敬表現です。	3	拝見なさる	見ていただかれる	お見えになる	ご覧になる
q_029	自分が資料を見ることを表す、簡潔で適切な言い方はどれですか。	拝見します	「拝見する」がすでに謙譲語なので、必要なく「させていただく」を重ねません。	0	拝見します	ご覧します	拝見なさいます	お見えします
q_030	上司の指示を理解したことを伝える表現として適切なものはどれですか。	承知しました	「承知しました」は内容を理解して引き受けたことを丁寧に伝えます。	1	了解です	承知しました	わかりましたよ	承知してあげます
q_031	先に退勤する同僚や上司への一般的なあいさつはどれですか。	お疲れさまでした	「ご苦労さま」は目上から目下へ使う傾向があるため、職場では「お疲れさま」が無難です。	2	ご苦労でした	さようならだけ	お疲れさまでした	またね
q_032	継続的に取引がある相手へ、メール冒頭で使う定型的なあいさつはどれですか。	いつもお世話になっております	日頃の関係への感謝を表す一般的なビジネス表現です。	3	平素はどうも	ご無沙汰しています	お疲れさまです	いつもお世話になっております
q_033	相手に手間をかける依頼の前置きとして適切な表現はどれですか。	恐れ入りますが	「恐れ入りますが」は相手への恐縮を示し、依頼を和らげます。	0	恐れ入りますが	当然ですが	急いでいるので	悪いけれど
q_034	自分側の不手際を丁寧に謝罪する表現はどれですか。	申し訳ございません	「申し訳ございません」は深い謝意を伝える丁寧な表現です。	1	仕方ありません	申し訳ございません	残念でした	気にしないでください
q_035	会社の代表電話を受けたときの第一声として適切なものはどれですか。	お電話ありがとうございます。株式会社〇〇でございます	感謝と会社名を明瞭に伝えます。	2	はい、どちらですか	もしもし、私です	お電話ありがとうございます。株式会社〇〇でございます	会社ですが、ご用件は
q_036	社外からの電話で、担当者が不在のときの表現として適切なものはどれですか。	田中はただいま席を外しております	自社の社員を高めず、不在の状況を丁寧に伝えます。	3	田中様はいません	田中さんはどこかです	田中は休憩中ですから	田中はただいま席を外しております
q_037	電話で相手に少し待ってもらう表現として適切なものはどれですか。	少々お待ちいただけますか	待つよう一方的に命じず、簡潔で丁寧に依頼します。	0	少々お待ちいただけますか	そのまま待って	ちょっと待ちなさい	待てますよね
q_038	電話相手の名前を丁寧に尋ねる表現はどれですか。	お名前を伺ってもよろしいでしょうか	「伺う」を使って相手への敬意を示します。	1	名前は何ですか	お名前を伺ってもよろしいでしょうか	誰なの	お名前を申してください
q_039	電話を担当者へつなぐときの表現として適切なものはどれですか。	担当の者におつなぎいたします	「おつなぎいたします」は自分側の動作を低めた丁寧な表現です。	2	担当が話してあげます	担当を呼んできますよ	担当の者におつなぎいたします	担当者様へつなぎます
q_040	取引先の部屋へ入る際のあいさつはどれですか。	失礼いたします	入室時には相手の場へ入ることへの配慮を示します。	3	ご苦労さまです	ただいま	お邪魔しました	失礼いたします
q_041	職場で上司や同僚より先に退勤するときの表現はどれですか。	お先に失礼いたします	先に退出することへの配慮を丁寧に伝えます。	0	お先に失礼いたします	先に帰りますね	もう帰らせます	ご苦労さまです
q_042	忙しい相手が時間を割いてくれたことへの感謝として適切な表現はどれですか。	ご多忙のところ、お時間をいただきありがとうございます	相手の忙しさと時間への感謝を丁寧に述べます。	1	暇そうで助かりました	ご多忙のところ、お時間をいただきありがとうございます	時間が余っていますね	予定を空けて当然です
q_043	相手にわざわざ来てもらったことへの感謝を表す語はどれですか。	ご足労	「ご足労」は相手が足を運んでくれた労をねぎらう表現です。	2	ご苦労	お手数	ご足労	お見舞い
q_044	メールに添付した資料を受け取り、内容を確認してほしいときの表現はどれですか。	ご査収ください	「査収」はよく調べて受け取ることです。	3	ご笑覧ください	ご放念ください	ご自愛ください	ご査収ください
q_045	方法や情報を相手に教えてもらいたいときの表現はどれですか。	ご教示ください	「教示」は具体的な知識や方法を示して教えることです。	0	ご教示ください	ご教授ください	ご査収ください	ご高覧ください
q_046	専門分野を継続的・体系的に教え授けてもらうときの表現はどれですか。	ご教授ください	「教授」は学問や技能を継続的に教え授けることです。	1	ご教示ください	ご教授ください	ご放念ください	ご査収ください
q_047	手紙やメールの結びで、相手の健康を気遣う適切な表現はどれですか。	どうぞご自愛ください	「自愛」に自分の体を大切にする意味が含まれるため、「お体を」は重ねません。	2	お体をご自愛ください	自愛してあげてください	どうぞご自愛ください	ご自愛なさせてください
q_048	複数の人へ宛てる「各位」の使い方として適切なものはどれですか。	関係者各位	「各位」自体に皆様という敬意があるため、「様」を重ねません。	3	関係者各位様	各位殿	各位のみな様	関係者各位
q_049	取引先の部署全体へ文書を送る場合の宛名として適切なものはどれですか。	株式会社〇〇 営業部御中	組織や部署宛てには「御中」を使い、「様」と重ねません。	0	株式会社〇〇 営業部御中	株式会社〇〇 営業部様	株式会社〇〇 営業部御中様	株式会社〇〇 営業部殿様
q_050	相手の助力によって順調であることを感謝して述べる表現はどれですか。	おかげさまで順調です	「おかげさまで」は相手や周囲への感謝を込める表現です。	1	自力だけで順調です	おかげさまで順調です	当然ながら順調です	そちらより順調です
