# set_id=rika_summer_13_v3
# title=理科（観察など）	
# version=1
id	prompt	keyword	explanation	correct_index	choice_a	choice_b	choice_c	choice_d
q_022	顕微鏡のレンズを取り付ける際、筒の中にゴミが入るのを防ぐための正しい順番はどれですか。	レンズの着脱	上からゴミが入るのを防ぐため、必ず「接眼レンズ」を先に付けます。はずすときは逆です。	0	接眼レンズ→対物レンズ	対物レンズ→接眼レンズ	どちらが先でもよい	同時に取り付ける
q_023	水中の微小な生物を採取する際、石の表面に付着しているものを集めるのに適した道具は何ですか。	採取の方法	石や植物の表面に付着している生物は、歯ブラシなどでこすり落として採取します。	2	ピンセット	大型の網	歯ブラシ	掃除機
q_024	水中の生物の観察後、安全と衛生のために必ず行わなければならないことは何ですか。	観察後の衛生	野外の生物や水に触れた後は、細菌などの付着を防ぐために手をよく洗う必要があります。	3	道具を水に浸しておく	すぐに昼食を食べる	顕微鏡を外に干す	手をよく洗う
q_025	池や川に生息する、三日月のような形をした緑色の生物の名前は何ですか。	ミカヅキモ	その名の通り、三日月のような細長い弓なりの形をしているのが特徴です。	0	ミカヅキモ	ゾウリムシ	ミジンコ	アメーバ
q_026	水中に見られる緑色の糸のような姿をした生物で、顕微鏡で見ると節のような構造があるものは何ですか。	アオミドロ	糸状の体が特徴で、理科の観察でよく用いられる藻類の一種です。	1	アメーバ	アオミドロ	ボルボックス	ミドリムシ
q_027	顕微鏡下で、釣鐘（つりがね）のような形をしており、細長い柄で物に付着している生物は何ですか。	ツリガネムシ	釣鐘状の体と、伸縮する柄を持つのが特徴的な微小生物です。	3	クンショウモ	ツヅミモ	イカダモ	ツリガネムシ
q_028	体の形を自由に変えながら、ゆっくりと移動する特徴を持つ単細胞生物は何ですか。	アメーバ	決まった形を持たず、偽足を出して変形しながら移動します。	2	ミジンコ	ミドリムシ	アメーバ	ボルボックス
q_029	水中に生息し、多数の細胞が球状に集まって、回転しながら泳ぐ緑色の生物は何ですか。	ボルボックス	多数の細胞が集合した群体をつくり、球体となって動くのが特徴です。	1	ゾウリムシ	ボルボックス	アオミドロ	ツボワムシ
q_030	ミジンコの大きさはおよそどの程度ですか。	生物の大きさ	ミジンコは肉眼でも確認できることがあり、およそ1mm前後の大きさです。	0	約1mm	約0.01mm	約10cm	約10mm
q_031	ゾウリムシの形に最も近い表現はどれですか。	ゾウリムシ	その名の通り、わらじや草履（ぞうり）のような形をしており、表面の毛で素早く動きます。	3	完全な正円形	星のような形	四角い箱のような形	草履のような形
q_032	ミドリムシが持つ、植物のような特徴と動物のような特徴の組み合わせとして正しいものはどれですか。	ミドリムシ	光合成を行う（緑色）という植物的特徴と、自分で動き回るという動物的特徴を併せ持ちます。	2	硬い殻を持ち、動かない	光合成を行わず、泳ぐ	光合成を行い、泳ぐ	花を咲かせ、歩く
q_033	水中の生物で、勲章（くんしょう）のような平らでギザギザした形をしているものは何ですか。	クンショウモ	形が勲章に似ていることからその名がついた藻類です。	0	クンショウモ	ツリガネムシ	ゾウリムシ	ミジンコ
q_034	セイヨウタンポポとカントウタンポポを見分ける際、最も注目すべき部位はどこですか。	タンポポの見分け	花の根元にある「総ほう」が反り返っているのがセイヨウタンポポ、反り返っていないのがカントウタンポポです。	1	葉のギザギザの深さ	花の付け根の総ほうの反り返り	花びらの枚数	根の長さ
q_035	春に芽を出す「ツクシ」は、成長すると何という植物になりますか。	スギナ	ツクシはスギナという植物の胞子を飛ばすための茎（胞子茎）です。	2	ワラビ	ゼニゴケ	スギナ	ハルジオン
q_036	道端などでよく見られる「ナズナ」の実の形は、何に例えられることが多いですか。	ナズナ	ナズナの実は三味線のバチや、ハートのような形をしています。	3	細長い棒状	完全な球体	星型	ハート型（三味線のバチ型）
q_037	シロツメクサの葉にある特徴的な模様は、一般的にどのようなものですか。	シロツメクサ	シロツメクサの葉には、白いV字型の模様が見られることが多いです。	0	白い模様（紋）	赤い縁取り	黒い点々	網目状の黄色い線
q_038	日陰の湿った場所に生え、手で触れると独特の強い臭いがする、白い花（総ほう）をつける植物は何ですか。	ドクダミ	ドクダミは日陰を好み、強い臭いを持つのが大きな特徴です。	2	カタバミ	ホトケノザ	ドクダミ	シロツメクサ
q_039	ハルジオンとヒメジョオンを見分ける際、茎の中身はどうなっていますか。	ハルジオンの特徴	ハルジオンの茎は中が空洞（中空）ですが、ヒメジョオンは中が詰まっています。	0	ハルジオンは空洞である	ハルジオンは詰まっている	両方とも空洞である	両方とも詰まっている
q_040	オオイヌノフグリの花の色として最も適切なものはどれですか。	オオイヌノフグリ	早春に咲く、青い小さな4枚の花弁（はなびら）を持つのが特徴です。	1	鮮やかな赤色	澄んだ青色	明るい黄色	深い紫色
q_041	モンシロチョウが卵を産み付け、幼虫がその葉を食べる代表的な植物は何ですか。	モンシロチョウの食草	モンシロチョウはキャベツなどのアブラナ科の植物を好んで食べます。	3	タンポポ	シロツメクサ	ドクダミ	キャベツ
q_042	外敵から襲われると、体を丸めて球状になる特徴を持つ節足動物は何ですか。	オカダンゴムシ	刺激を受けると丸まる様子からダンゴムシと呼ばれます。	2	アリ	クモ	オカダンゴムシ	ミミズ
q_043	クロヤマアリが地面の中に作っている巣について、正しい説明はどれですか。	アリの生態	アリは地面に穴を掘って複雑な巣を作り、女王アリを中心とした集団で生活します。	0	地面に穴を掘って作る	樹液を固めて作る	枯れ葉を丸めて作る	水の中に作る
q_044	ウスカワマイマイ（カタツムリ）が移動する際に出す粘液の役割は何ですか。	カタツムリの移動	粘液を出すことで、凹凸のある場所でも体を傷つけずに滑らかに移動できます。	1	敵を攻撃するため	滑らかに移動するため	卵を温めるため	光合成をするため
q_045	アリがアブラムシの周りに集まっている理由として、正しいものはどれですか。	生物の相互関係	アリはアブラムシの出す甘い汁をもらう代わりに、アブラムシを天敵から守っています。	2	アブラムシを食べるため	アブラムシに卵を預けるため	甘い汁をもらうため	一緒に日光浴をするため
q_046	春になると南方から渡ってきて、民家の軒先などに泥と枯れ草を混ぜて巣を作る鳥は何ですか。	ツバメ	ツバメは渡り鳥で、人の生活圏に近い場所に巣を作ることで知られています。	3	スズメ	ヒヨドリ	カワセミ	ツバメ
q_047	ホウセンカの実が熟したとき、種子を広げるためにどのような行動をとりますか。	種子の散布	実がはじける力を利用して、中の種子を遠くに飛ばします。	0	実がはじけて飛ばす	風に乗って遠くまで飛ぶ	鳥に食べさせて運ばせる	動物の毛に付着する
q_048	オオバコという植物が、人がよく歩く道端で踏まれても生きていける理由は何ですか。	植物の戦略	踏まれることに非常に強く、種子が人の靴や車のタイヤに付着して運ばれやすい特徴があります。	2	踏まれると毒を出すから	地下深くまで根がないから	踏まれることに強く、種子が運ばれやすいから	踏まれると成長が止まるから
q_049	サクラの花が咲く時期によく見られる、花の蜜を吸いに来る灰色っぽい中型の鳥は何ですか。	ヒヨドリ	ヒヨドリはピーという高い声で鳴き、サクラの蜜などを好んで食べます。	1	カラス	ヒヨドリ	ペンギン	フクロウ
q_050	自然観察を行う際、「日向」と「日陰」で生息する生物が異なる主な理由は何ですか。	生息環境	生物によって、生きるために適した明るさ、温度、湿度が異なるためです。	3	日陰にはエサがないから	日向には天敵がいないから	日陰は空気が薄いから	生物ごとに適した環境が異なるから
```
