# set_id=elements_chemical_formulas_v1
# title=元素記号・化学式
# version=1
id	prompt	keyword	explanation	correct_index	choice_a	choice_b	choice_c	choice_d
q_033	酸素分子の化学式はどれですか。	O2	通常の酸素分子は酸素原子2個からなるO2です。	0	O2	O	O3	2O
q_034	窒素分子の化学式はどれですか。	N2	通常の窒素分子は窒素原子2個からなるN2です。	1	N	N2	N3	2N
q_035	水素分子の化学式はどれですか。	H2	通常の水素分子は水素原子2個からなるH2です。	2	H	2H	H2	H2O
q_036	アンモニアの化学式はどれですか。	NH3	アンモニアは窒素原子1個と水素原子3個からできています。	3	NH2	N2H	NH4	NH3
q_037	メタンの化学式はどれですか。	CH4	メタンは炭素原子1個と水素原子4個からできています。	0	CH4	C2H4	CH3	CO4
q_038	塩化水素の化学式はどれですか。	HCl	塩化水素は水素原子と塩素原子が1個ずつ結び付いたHClです。	1	H2Cl	HCl	HCl2	NaCl
q_039	塩化ナトリウムの化学式はどれですか。	NaCl	塩化ナトリウムはナトリウムと塩素からなるNaClです。	2	Na2Cl	NaCl2	NaCl	NCl
q_040	水酸化ナトリウムの化学式はどれですか。	NaOH	水酸化ナトリウムの化学式はNaOHです。	3	NaO	NaH	Na2OH	NaOH
q_041	硫酸の化学式はどれですか。	H2SO4	硫酸の化学式はH2SO4です。	0	H2SO4	H2SO3	HNO3	HCl
q_042	硝酸の化学式はどれですか。	HNO3	硝酸の化学式はHNO3です。	1	HNO2	HNO3	NH3	H2SO4
q_043	炭酸カルシウムの化学式はどれですか。	CaCO3	石灰石などの主成分である炭酸カルシウムはCaCO3です。	2	CaO	Ca(OH)2	CaCO3	CaCl2
q_044	酸化カルシウムの化学式はどれですか。	CaO	酸化カルシウムはカルシウムと酸素からなるCaOです。	3	CaO2	Ca2O	CaOH	CaO
q_045	酸化銅のうち、中学理科で扱う黒色の酸化銅(II)の化学式はどれですか。	CuO	黒色の酸化銅(II)はCuOです。	0	CuO	Cu2O	CuO2	Cu2O3
q_046	硫化鉄(II)の化学式はどれですか。	FeS	鉄と硫黄を1対1で表す硫化鉄(II)はFeSです。	1	Fe2S3	FeS	FeS2	Fe2S
q_047	塩化銀の化学式はどれですか。	AgCl	塩化銀は銀と塩素からなるAgClです。	2	Ag2Cl	AgCl2	AgCl	AuCl
q_048	エタノールの化学式として一般的な示性式はどれですか。	C2H5OH	エタノールはC2H5OHと表すとヒドロキシ基が分かります。	3	CH3OH	C2H6	CH3COOH	C2H5OH
q_049	酢酸の化学式として一般的な示性式はどれですか。	CH3COOH	酢酸はCH3COOHと表します。	0	CH3COOH	C2H5OH	H2CO3	CH3OH
q_050	炭酸水素ナトリウムの化学式はどれですか。	NaHCO3	重曹の主成分である炭酸水素ナトリウムはNaHCO3です。	1	Na2CO3	NaHCO3	NaOH	NaCl
