# set_id=economics_money_basics_v1
# title=経済・お金の基礎
# version=1
id	prompt	keyword	explanation	correct_index	choice_a	choice_b	choice_c	choice_d
q_016	用語「資本」が表す内容はどれですか。	資本	資本は、生産に使われる機械や設備などの蓄積。	3	収入が支出を上回る状態	金融機関にお金を預けること	結果が不確実で損失が生じる可能性	生産に使われる機械や設備などの蓄積
q_017	「商品やサービスを生産・販売する経済主体」に当てはまる用語はどれですか。	企業	企業は、商品やサービスを生産・販売する経済主体。	0	企業	貯蓄	融資	リターン
q_018	「家計」の説明として正しいものはどれですか。	家計	家計は、消費や労働供給を行う個人や家族の経済主体。	1	将来の利益や成果を期待して資金を振り向けること	消費や労働供給を行う個人や家族の経済主体	返済できない場合に備えて差し出す財産など	資金を複数の資産などに分けて投資すること
q_019	次の説明に最も合うものはどれですか。「公共サービスの提供や税の徴収などを行う経済主体」	政府	政府は、公共サービスの提供や税の徴収などを行う経済主体。	2	利子	信用	政府	保険
q_020	用語「税金」が表す内容はどれですか。	税金	税金は、公共サービスなどの財源として国や地方公共団体が集めるお金。	3	元金に対する利子の割合	株式会社への出資持分を表す証券	異なる国の通貨を交換すること	公共サービスなどの財源として国や地方公共団体が集めるお金
q_021	「一定期間の収入と支出の見込みを示す計画」に当てはまる用語はどれですか。	予算	予算は、一定期間の収入と支出の見込みを示す計画。	0	予算	単利	債券	為替レート
q_022	「赤字」の説明として正しいものはどれですか。	赤字	赤字は、支出が収入を上回る状態。	1	元金とそれまでの利子を合わせて次の利子を計算する方法	支出が収入を上回る状態	企業が利益の一部を株主に分配すること	外国通貨に対する円の価値が以前より高くなること
q_023	次の説明に最も合うものはどれですか。「収入が支出を上回る状態」	黒字	黒字は、収入が支出を上回る状態。	2	預金	リスク	黒字	円安
q_024	用語「貯蓄」が表す内容はどれですか。	貯蓄	貯蓄は、所得のうち現在の消費に使わず残すこと。	3	金融機関などがお金を貸し出すこと	投資などから得られる収益	国内の商品やサービスを国外へ売ること	所得のうち現在の消費に使わず残すこと
q_025	「将来の利益や成果を期待して資金を振り向けること」に当てはまる用語はどれですか。	投資	投資は、将来の利益や成果を期待して資金を振り向けること。	0	投資	担保	分散投資	輸入
q_026	「利子」の説明として正しいものはどれですか。	利子	利子は、お金の貸し借りに対して支払われる対価。	1	約束どおり支払いや返済をする能力への信頼	お金の貸し借りに対して支払われる対価	多くの人が保険料を出し合い損害に備える仕組み	家庭の収入と支出を記録するもの
q_027	次の説明に最も合うものはどれですか。「元金に対する利子の割合」	金利	金利は、元金に対する利子の割合。	2	株式	為替	金利	固定費
q_028	用語「単利」が表す内容はどれですか。	単利	単利は、元金だけを基準に利子を計算する方法。	3	国や企業などが資金を借りるために発行する証券	二つの通貨を交換するときの比率	利用量や行動によって増減しやすい支出	元金だけを基準に利子を計算する方法
q_029	「元金とそれまでの利子を合わせて次の利子を計算する方法」に当てはまる用語はどれですか。	複利	複利は、元金とそれまでの利子を合わせて次の利子を計算する方法。	0	複利	配当	円高	キャッシュレス決済
q_030	「預金」の説明として正しいものはどれですか。	預金	預金は、金融機関にお金を預けること。	1	結果が不確実で損失が生じる可能性	金融機関にお金を預けること	外国通貨に対する円の価値が以前より低くなること	欲しいものに対して利用できる資源が限られていること
q_031	次の説明に最も合うものはどれですか。「金融機関などがお金を貸し出すこと」	融資	融資は、金融機関などがお金を貸し出すこと。	2	リターン	輸出	融資	機会費用
q_032	用語「担保」が表す内容はどれですか。	担保	担保は、返済できない場合に備えて差し出す財産など。	3	資金を複数の資産などに分けて投資すること	国外の商品やサービスを国内へ買い入れること	消費者が商品やサービスを買おうとする量	返済できない場合に備えて差し出す財産など
q_033	「約束どおり支払いや返済をする能力への信頼」に当てはまる用語はどれですか。	信用	信用は、約束どおり支払いや返済をする能力への信頼。	0	信用	保険	家計簿	供給
q_034	「株式」の説明として正しいものはどれですか。	株式	株式は、株式会社への出資持分を表す証券。	1	異なる国の通貨を交換すること	株式会社への出資持分を表す証券	金額が毎月などで比較的一定しやすい支出	需要と供給の関係などを通じて市場で決まる価格
q_035	次の説明に最も合うものはどれですか。「国や企業などが資金を借りるために発行する証券」	債券	債券は、国や企業などが資金を借りるために発行する証券。	2	為替レート	変動費	債券	競争
q_036	用語「配当」が表す内容はどれですか。	配当	配当は、企業が利益の一部を株主に分配すること。	3	外国通貨に対する円の価値が以前より高くなること	現金を直接使わず電子的な手段などで支払う方法	一つの企業が市場の供給をほぼ支配する状態	企業が利益の一部を株主に分配すること
q_037	「結果が不確実で損失が生じる可能性」に当てはまる用語はどれですか。	リスク	リスクは、結果が不確実で損失が生じる可能性。	0	リスク	円安	希少性	物価
q_038	「リターン」の説明として正しいものはどれですか。	リターン	リターンは、投資などから得られる収益。	1	国内の商品やサービスを国外へ売ること	投資などから得られる収益	ある選択によってあきらめた選択肢のうち最も価値の高いもの	物価が継続的に上昇する現象
q_039	次の説明に最も合うものはどれですか。「資金を複数の資産などに分けて投資すること」	分散投資	分散投資は、資金を複数の資産などに分けて投資すること。	2	輸入	需要	分散投資	デフレーション
q_040	用語「保険」が表す内容はどれですか。	保険	保険は、多くの人が保険料を出し合い損害に備える仕組み。	3	家庭の収入と支出を記録するもの	生産者が商品やサービスを売ろうとする量	経済活動の活発さを表す状態	多くの人が保険料を出し合い損害に備える仕組み
q_041	「異なる国の通貨を交換すること」に当てはまる用語はどれですか。	為替	為替は、異なる国の通貨を交換すること。	0	為替	固定費	市場価格	国内総生産
q_042	「為替レート」の説明として正しいものはどれですか。	為替レート	為替レートは、二つの通貨を交換するときの比率。	1	利用量や行動によって増減しやすい支出	二つの通貨を交換するときの比率	複数の企業などが顧客や利益を求めて争うこと	生産活動によって新たに加えられた価値
q_043	次の説明に最も合うものはどれですか。「外国通貨に対する円の価値が以前より高くなること」	円高	円高は、外国通貨に対する円の価値が以前より高くなること。	2	キャッシュレス決済	独占	円高	生産性
q_044	用語「円安」が表す内容はどれですか。	円安	円安は、外国通貨に対する円の価値が以前より低くなること。	3	欲しいものに対して利用できる資源が限られていること	さまざまな商品やサービスの価格を総合した水準	人が商品やサービスの生産のために行う活動	外国通貨に対する円の価値が以前より低くなること
q_045	「国内の商品やサービスを国外へ売ること」に当てはまる用語はどれですか。	輸出	輸出は、国内の商品やサービスを国外へ売ること。	0	輸出	機会費用	インフレーション	資本
q_046	「輸入」の説明として正しいものはどれですか。	輸入	輸入は、国外の商品やサービスを国内へ買い入れること。	1	消費者が商品やサービスを買おうとする量	国外の商品やサービスを国内へ買い入れること	物価が継続的に下落する現象	商品やサービスを生産・販売する経済主体
q_047	次の説明に最も合うものはどれですか。「家庭の収入と支出を記録するもの」	家計簿	家計簿は、家庭の収入と支出を記録するもの。	2	供給	景気	家計簿	家計
q_048	用語「固定費」が表す内容はどれですか。	固定費	固定費は、金額が毎月などで比較的一定しやすい支出。	3	需要と供給の関係などを通じて市場で決まる価格	国内で一定期間に生み出された付加価値の合計	公共サービスの提供や税の徴収などを行う経済主体	金額が毎月などで比較的一定しやすい支出
q_049	「利用量や行動によって増減しやすい支出」に当てはまる用語はどれですか。	変動費	変動費は、利用量や行動によって増減しやすい支出。	0	変動費	競争	付加価値	税金
q_050	「キャッシュレス決済」の説明として正しいものはどれですか。	キャッシュレス決済	キャッシュレス決済は、現金を直接使わず電子的な手段などで支払う方法。	1	一つの企業が市場の供給をほぼ支配する状態	現金を直接使わず電子的な手段などで支払う方法	投入した資源に対してどれだけ成果を生み出したかを示す度合い	一定期間の収入と支出の見込みを示す計画
