# set_id=english_basic_vocabulary_v1
# title=英単語 基本語彙
# version=1
id	prompt	keyword	explanation	correct_index	choice_a	choice_b	choice_c	choice_d
q_031	「返す・戻る」を表す英単語はどれですか。	return	returnは「返す・戻る」という意味です。	2	spend	suggest	return	teach
q_032	The path passed its safety inspection, so it is ___ to walk on. 空欄に入る最も適切な語はどれですか。	safe	safeは「安全な」という意味です。	3	useful	different	famous	safe
q_033	「いくつかの」を表す英単語はどれですか。	several	severalは「いくつかの」という意味です。	0	several	each	every	no
q_034	We ___ two hours on the project. 空欄に入る最も適切な語はどれですか。	spend	spendは「費やす」という意味です。	1	suggest	spend	teach	understand
q_035	「提案する」を表す英単語はどれですか。	suggest	suggestは「提案する」という意味です。	2	teach	understand	suggest	volunteer
q_036	Ms. Green will ___ us science. 空欄に入る最も適切な語はどれですか。	teach	teachは「教える」という意味です。	3	understand	volunteer	worry	teach
q_037	「〜だけれども」を表す英単語はどれですか。	though	thoughは「〜だけれども」という意味です。	0	though	because	if	unless
q_038	The students did not work separately; they worked ___. 空欄に入る最も適切な語はどれですか。	together	togetherは「一緒に」という意味です。	1	quietly	together	carefully	alone
q_039	「理解する」を表す英単語はどれですか。	understand	understandは「理解する」という意味です。	2	volunteer	worry	understand	agree
q_040	This map shows every station, so it is very ___ for travelers. 空欄に入る最も適切な語はどれですか。	useful	usefulは「役に立つ」という意味です。	3	different	famous	popular	useful
q_041	「たいてい」を表す英単語はどれですか。	usually	usuallyは「たいてい」という意味です。	0	usually	always	sometimes	often
q_042	Many students ___ at the local event. 空欄に入る最も適切な語はどれですか。	volunteer	volunteerは「ボランティアとして活動する」という意味です。	1	worry	volunteer	agree	believe
q_043	「天気」を表す英単語はどれですか。	weather	weatherは「天気」という意味です。	2	environment	advice	weather	example
q_044	He left home ___ his umbrella. 空欄に入る最も適切な語はどれですか。	without	withoutは「〜なしで」という意味です。	3	during	before	after	without
q_045	「心配する」を表す英単語はどれですか。	worry	worryは「心配する」という意味です。	0	worry	agree	believe	carry
q_046	I ___ with your opinion. 空欄に入る最も適切な語はどれですか。	agree	agreeは「同意する」という意味です。	1	believe	agree	carry	discover
q_047	「信じる」を表す英単語はどれですか。	believe	believeは「信じる」という意味です。	2	carry	discover	believe	achieve
q_048	Please ___ this box carefully. 空欄に入る最も適切な語はどれですか。	carry	carryは「運ぶ」という意味です。	3	discover	achieve	allow	carry
q_049	「発見する」を表す英単語はどれですか。	discover	discoverは「発見する」という意味です。	0	discover	achieve	allow	arrive
q_050	We should protect the natural ___. 空欄に入る最も適切な語はどれですか。	environment	environmentは「環境」という意味です。	1	advice	environment	example	future
