# set_id=kokugo_summer_set_v1
# title=国語（漢字・接続語・指示語）
# version=1
id	prompt	keyword	explanation	correct_index	choice_a	choice_b	choice_c	choice_d
kj_013	漢字「掲」の部首として正しいものはどれですか？	掲の部首	漢字「掲」の部首は「手（てへん）」です。手に持って高く掲げる様子を表します。	1	人	手（てへん）	言	日
kj_014	漢字「獣」の画数は何画ですか？	獣の画数	漢字「獣」の画数は16画です。非常に画数が多いのでバランスに注意が必要です。	3	14画	15画	17画	16画
kj_015	「純（　）」という熟語の空欄に適切な漢字はどれですか？	粋の用法	混じりけがないことを「純粋（じゅんすい）」と言います。	0	粋	爽	烈	俗
kj_016	「被」の訓読みとして正しいものはどれですか？	被の読み	漢字「被」の訓読みは「こうむる」です。恩恵や損害を受ける際に使います。	3	まもる	さとる	あたる	こうむる
kj_017	「（　）的な人気」の空欄に適切な漢字はどれですか？	烈の用法	勢いが激しいことを「強烈（きょうれつ）」や「烈火」と表現します。	3	絶	俗	鈍	烈
kj_018	漢字「崩」の部首として正しいものはどれですか？	崩の部首	漢字「崩」の部首は「山（やま）」です。山が崩れる様子が成り立ちです。	3	月	日	土	山（やま）
kj_019	漢字「撲」の画数は何画ですか？	撲の画数	漢字「撲」の画数は15画です。右側の「僕」に似たパーツの画数に注意しましょう。	0	15画	14画	16画	13画
kj_020	「臆」の音読みとして正しいものはどれですか？	臆の読み	漢字「臆」の音読みは「オク」です。「臆病（おくびょう）」などの熟語があります。	1	ヨク	オク	ソク	トク
kj_021	「爽」の訓読みとして正しいものはどれですか？	爽の読み	漢字「爽」の訓読みは「さわやか」です。気分が良い様子を表します。	2	にぎやか	しとやか	さわやか	あざやか
kj_022	「（　）説」の空欄に適切な漢字はどれですか？	俗の用法	世間に広まっている言い伝えを「俗説（ぞくせつ）」と言います。	1	烈	俗	鈍	粋
kj_023	漢字「被」の部首として正しいものはどれですか？	被の部首	漢字「被」の部首は「衣（ころもへん）」です。衣服を被ることに由来します。	2	示（しめすへん）	ネ	衣（ころもへん）	糸（いとへん）
kj_024	漢字「江」の画数は何画ですか？	江の画数	漢字「江」の画数は6画です。入り江や江戸時代の「江」として親しまれています。	3	4画	5画	7画	6画
kj_025	「烈」の音読みとして正しいものはどれですか？	烈の読み	漢字「烈」の音読みは「レッ」です。烈火のごとく怒る、などの表現に使います。	0	レッ	セツ	リツ	ネツ
kj_026	「（　）感」の空欄に適切な漢字はどれですか？	鈍の用法	感覚が鋭くないことを「鈍感（どんかん）」、逆に鋭いことを敏感と言います。	2	激	鋭	鈍	爽
kj_027	漢字「爽」の部首として正しいものはどれですか？	爽の部首	漢字「爽」の部首は「大（だい）」です。文字の中央にある「大」が部首です。	1	人	大（だい）	文	乂
kj_028	漢字「掲」の画数は何画ですか？	掲の画数	漢字「掲」の画数は11画です。日（ひ）のパーツを含む構成です。	0	11画	10画	12画	13画
kj_029	「粋」の音読みとして正しいものはどれですか？	粋の読み	漢字「粋」の音読みは「スイ」です。洗練されていることや混じりけがないことを指します。	3	サイ	セイ	タイ	スイ
kj_030	「（　）面もなく」の空欄に適切な漢字はどれですか？	臆の用法	恥ずかしがったり恐れたりしない様子を「臆面（おくめん）もなく」と言います。	0	臆	俗	烈	崩
kj_031	漢字「烈」の部首として正しいものはどれですか？	烈の部首	漢字「烈」の部首は「火（れんが・れっか）」です。激しく燃える様子を示します。	3	水	刀	山	火（れんが）
kj_032	漢字「被」の画数は何画ですか？	被の画数	漢字「被」の画数は10画です。衣へんの書き方に注意しましょう。	1	9画	10画	11画	12画
kj_033	「俗」の音読みとして正しいものはどれですか？	俗の読み	漢字「俗」の音読みは「ゾク」です。「風俗」や「低俗」といった熟語があります。	1	トク	ゾク	ソク	ショク
kj_034	「雪（　）」の読みとして正しいものはどれですか？	崩の熟語	「崩」を含む熟語で「雪崩」は「なだれ」と読みます。特別な読み方です。	1	ゆきくずれ	なだれ	せつほう	ゆきおれ
kj_035	漢字「臆」の部首として正しいものはどれですか？	臆の部首	漢字「臆」の部首は「肉（にくづき）」です。体の器官や心に関わる漢字に多く見られます。	0	肉（にくづき）	心（こころ）	言（ことば）	身（み）
kj_036	漢字「崩」の画数は何画ですか？	崩の画数	漢字「崩」の画数は11画です。山と月のパーツから構成されています。	2	9画	10画	11画	12画
kj_037	「鈍」の訓読みとして正しいものはどれですか？	鈍の読み	漢字「鈍」の訓読みは「にぶい」です。刃物の切れ味が悪いことも指します。	2	あらい	かたい	にぶい	おそい
kj_038	「（　）揚する」の空欄に適切な漢字はどれですか？	掲の用法	旗を高くあげることを「掲揚（けいよう）」と言います。	3	掲示	掲載	掲出	掲揚
kj_039	漢字「粋」の部首として正しいものはどれですか？	粋の部首	漢字「粋」の部首は「米（こめへん）」です。精米された米の白さを連想させます。	2	禾	木	米（こめへん）	十
kj_040	漢字「臆」の画数は何画ですか？	臆の画数	漢字「臆」の画数は17画です。偏と旁のバランスが難しい漢字です。	3	15画	16画	18画	17画
kj_041	「霧」の音読みとして正しいものはどれですか？	霧の読み	漢字「霧」の音読みは「キ」です。「濃霧（のうむ）」の「ム」も慣用的に使われますが、基本は「キ」です。	1	ム	キ	ミ	ボウ
kj_042	「（　）を拭う」の空欄に適切な言葉はどれですか？	拭の用法	汚れや汗を落とす動作を「拭う（ぬぐう）」と言います。	0	汗	壁	声	床
kj_043	漢字「俗」の部首として正しいものはどれですか？	俗の部首	漢字「俗」の部首は「人（にんべん）」です。人の世の慣わしを意味します。	0	人（にんべん）	谷	口	土
kj_044	漢字「爽」の画数は何画ですか？	爽の画数	漢字「爽」の画数は11画です。左右の「×」のようなパーツを正しく書きましょう。	0	11画	10画	12画	13画
kj_045	「泡」の訓読みとして正しいものはどれですか？	泡の読み	漢字「泡」の訓読みは「あわ」です。液体の表面にできる玉を指します。	2	なみ	しぶき	あわ	つゆ
kj_046	「（　）を兼ねる」の空欄に適切な熟語はどれですか？	兼の用法	二つ以上の役割を持つことを「兼任（けんにん）」や「兼ねる」と言います。	3	限定	共用	採用	兼任
kj_047	漢字「粋」の画数は何画ですか？	粋の画数	漢字「粋」の画数は10画です。米へんと「卒」のパーツから成ります。	1	9画	10画	11画	12画
kj_048	漢字「俗」の画数は何画ですか？	俗の画数	漢字「俗」の画数は9画です。にんべんと谷の組み合わせです。	3	7画	8画	10画	9画
kj_049	「秀」の訓読みとして正しいものはどれですか？	秀の読み	漢字「秀」の訓読みは「ひいでる」です。他より優れているという意味です。	0	ひいでる	すぐれる	たかめる	きわめる
kj_050	「（　）の芯」の空欄に適切な言葉はどれですか？	芯の用法	物の中心を「芯（しん）」と言い、「鉛筆の芯」などが代表例です。	1	紙	鉛筆	筆	木
kj_051	「鈴」の音読みとして正しいものはどれですか？	鈴の読み	漢字「鈴」の音読みは「レイ」または「リン」です。「風鈴（ふうりん）」などで使われます。	1	ケイ	レイ	ネイ	セイ
kj_052	「（　）作」の読み方として正しいものはどれですか？	稲の熟語	「稲」を含む熟語「稲作」は「いなさく」と読みます。	0	いなさく	とうさく	いねさく	いなづくり
kj_053	漢字「烈」の画数は何画ですか？	烈の画数	漢字「烈」の画数は10画です。「列」の下に「れんが」を書きます。	2	8画	9画	10画	11画
kj_054	漢字「鈍」の画数は何画ですか？	鈍の画数	漢字「鈍」の画数は12画です。金（かねへん）の画数に注意してください。	0	12画	11画	13画	14画
kj_055	「培」の訓読みとして正しいものはどれですか？	培の読み	漢字「培」の訓読みは「つちかう」です。能力を養う際にも使われます。	0	つちかう	そだてる	たがやす	まく
kj_056	「（　）的な人」の空欄に適切な言葉はどれですか？	秀の用法	能力が高いことを「優秀（ゆうしゅう）」と言います。	2	特	傑	優秀	良
kj_057	漢字「症」の部首として正しいものはどれですか？	症の部首	漢字「症」の部首は「疒（やまいだれ）」です。病気に関する漢字に使われます。	3	广	門	尸	疒（やまいだれ）
kj_058	漢字「鈍」の部首として正しいものはどれですか？	鈍の部首	漢字「鈍」の部首は「金（かねへん）」です。金属の性質（なまくら）から転じています。	1	木	金（かねへん）	土	石
kj_059	「傑」の音読みとして正しいものはどれですか？	傑の読み	漢字「傑」の音読みは「ケツ」です。群を抜いて優れていることを意味します。	1	キツ	ケツ	サツ	レツ
kj_060	「水の（　）」の空欄に適切な漢字はどれですか？	泡の用法	努力が無駄になることを例えて「水の泡（あわ）」と言います。	3	霧	溝	幻	泡
kj_061	「彼」の音読みとして正しいものはどれですか？	彼の読み	漢字「彼」の音読みは「ヒ」です。「彼我（ひが）」という熟語などで使われます。	2	ハ	ヘ	ヒ	ホ
kj_062	「（　）作」の空欄に適切な漢字はどれですか？	傑の用法	非常に優れた作品を「傑作（けっさく）」と言います。	3	秀	優秀	特	傑
kj_063	漢字「江」の部首として正しいものはどれですか？	江の部首	漢字「江」の部首は「水（さんずい）」です。水辺に関連する漢字です。	0	水（さんずい）	木	金	土
kj_064	漢字「滅」の部首として正しいものはどれですか？	滅の部首	漢字「滅」の部首は「水（さんずい）」です。火を消すなどの意味から水に関連します。	2	火	土	水（さんずい）	山
kj_065	「凌」の音読みとして正しいものはどれですか？	凌の読み	漢字「凌」の音読みは「リョウ」です。「凌駕（りょうが）」などの熟語があります。	2	リン	レイ	リョウ	リュウ
kj_066	「（　）を培う」の空欄に適切な熟語はどれですか？	培の用法	実力を養い育てることを「実力を培う（つちかう）」と言います。	3	学力	体力	運	実力
kj_067	漢字「掲」の訓読みとして正しいものはどれですか？	掲の読み	漢字「掲」の訓読みは「かかげる」です。高く持ち上げる動作を指します。	2	ささげる	あげる	かかげる	さげる
kj_068	「双」の訓読みとして正しいものはどれですか？	双の読み	漢字「双」の訓読みは「ふた」です。「双子（ふたご）」などで使われます。	1	ひとつ	ふた	みつ	いつ
kj_069	「徴」の音読みとして正しいものはどれですか？	徴の読み	漢字「徴」の音読みは「チョウ」です。「特徴（とくちょう）」や「徴収」に使われます。	2	ショウ	ジョウ	チョウ	キョウ
kj_070	「（　）産業」の空欄に適切な漢字はどれですか？	畜の用法	家畜を育てる産業を「畜産業（ちくさんぎょう）」と言います。	1	養	畜	農	林
kj_071	「済」の訓読みとして正しいものはどれですか？	済の読み	漢字「済」の訓読みは「すむ」または「すます」です。	1	なる	すむ	いく	える
kj_072	「（　）を拭う」の適切な場面はどれですか？	拭の用法	「拭う（ぬぐう）」は、額の汗や汚れ、または不名誉などを消し去る際に使われます。	0	額の汗	髪の毛	靴の紐	筆記用具
kj_073	「双子」の「双」の読みとして正しいものはどれですか？	双の読み	熟語「双子」の「双」は訓読みで「ふた」と読みます。音読みは「ソウ」です。	1	そう	ふた	つい	に
kj_074	「（　）を折る」の空欄に適切な漢字はどれですか？	折の用法	一生懸命に努力することを「骨を折る」と言いますが、ここでは漢字「掲」の文脈として旗を「掲げる」ことを学びました。	2	骨	筆	旗	腰
kj_075	「坊」の音読みとして正しいものはどれですか？	坊の読み	漢字「坊」の音読みは「ボウ」または「ボッ」です。「赤ん坊」や「坊主」など身近な言葉に使われます。	0	ボウ	ポウ	ハン	ホウ
kj_076	「（　）病」の読み方として正しいものはどれですか？	臆の熟語	臆病は「おくびょう」と読み、気が弱い様子を指します。	2	よくびょう	そくびょう	おくびょう	とくびょう
kj_077	「（　）を被る」の「被る」の読みとして正しいのは？	被の読み	「被る」は「こうむる」と読みます。「帽子をかぶる」の「かぶる」とは漢字が異なります。	3	まもる	さとる	あたる	こうむる
kj_078	「（　）を掲げる」の読みとして正しいのは？	掲の用法	「掲げる」は「かかげる」と読みます。	2	ささげる	あげる	かかげる	さげる
kj_079	「濃」の音読みとして正しいものはどれですか？	濃の読み	漢字「濃」の音読みは「ノウ」です。液体や色が濃い状態を指します。	1	ジョウ	ノウ	ドク	ドウ
kj_080	「（　）厚」の読み方として正しいものはどれですか？	濃の熟語	味が濃い、あるいは可能性が高いことを「濃厚（のうこう）」と言います。	1	じょうこう	のうこう	どうこう	しんこう
kj_081	「盤」の音読みとして正しいものはどれですか？	盤の読み	漢字「盤」の音読みは「バン」です。「基盤（きばん）」や「地盤」などの熟語があります。	0	バン	ハン	マン	パン
kj_082	「（　）を拭う」の「拭う」の読みとして正しいのは？	拭の読み	「拭う」は「ぬぐう」と読みます。タオルなどで水分を取る動作です。	2	あらう	みがく	ぬぐう	はらう
kj_083	「畜」の音読みとして正しいものはどれですか？	畜の読み	漢字「畜」の音読みは「チク」です。「家畜（かちく）」などの熟語があります。	1	トク	チク	カク	リク
kj_084	「（　）淡」の読み方として正しいものはどれですか？	濃の熟語	色の濃い薄いを「濃淡（のうたん）」と言います。	2	のうだん	じょうたん	のうたん	しんたん
kj_085	「双」の音読みとして正しいものはどれですか？	双の読み	漢字「双」の音読みは「ソウ」です。「双璧（そうへき）」などの熟語があります。	0	ソウ	ショウ	ジョウ	スイ
kj_086	「（　）に旗を掲げる」の適切な熟語はどれですか？	掲の用法	旗をあげることは「掲揚（けいよう）」、文書を載せることは「掲載（けいさい）」です。	1	掲示	掲揚	掲載	掲出
kj_087	「鈍」の音読みとして正しいものはどれですか？	鈍の読み	漢字「鈍」の音読みは「ドン」です。「鈍器（どんき）」や「鈍感」のように使います。	3	ジュン	シュン	トン	ドン
kj_088	「（　）症状」の読み方として正しいものはどれですか？	症の熟語	「症状」は「しょうじょう」と読みます。	2	しょうそう	せいじょう	しょうじょう	そうじょう
kj_089	「（　）を撲滅する」の空欄に適切な言葉はどれですか？	撲の用法	悪いものを完全になくすことを「撲滅（ぼくめつ）」と言います。	1	火事	害虫	樹木	文化
kj_090	「（　）が鈍る」の空欄に適切な言葉はどれですか？	鈍の用法	決意や腕前が衰えることを「決心が鈍る（にぶる）」などの形で使います。	3	勇気	期待	速度	決心
kj_091	「（　）が滅びる」の読み方として正しいのは？	滅の読み	「滅びる」は「ほろびる」と読みます。	0	ほろびる	くずれる	にぶい	しぶい
kj_092	「爽快」の読み方として正しいものはどれですか？	爽の熟語	「爽快」は「そうかい」と読み、爽やかで気持ちが良いことを指します。	0	そうかい	さわかい	しょうかい	じょうかい
kj_093	「（　）説」の読み方として正しいものはどれですか？	俗の熟語	「俗説」は「ぞくせつ」と読みます。	0	ぞくせつ	たにせつ	しょくせつ	きわせつ
kj_094	「被災」の読み方として正しいものはどれですか？	被の熟語	「被災」は「ひさい」と読み、災害に遭うことを意味します。	2	はさい	へさい	ひさい	ほさい
kj_095	「臆面」の読み方として正しいものはどれですか？	臆の熟語	「臆面」は「おくめん」と読みます。	2	よくめん	そくめん	おくめん	とくめん
kj_096	「強烈」の読み方として正しいものはどれですか？	烈の熟語	「強烈」は「きょうれつ」と読みます。	3	ごうれつ	きょうぜつ	ごうぜつ	きょうれつ
kj_097	「低俗」の読み方として正しいものはどれですか？	俗の熟語	「低俗」は「ていぞく」と読み、品位が低いことを指します。	1	ていしょく	ていぞく	ていそく	ていとく
kj_098	「（　）に遭う」の適切な熟語はどれですか？	被の用法	損害を受けることを「被害に遭う」と言います。	2	加害	災害	被害	利害
kj_099	「（　）の王」といわれるのは？	獣の用法	ライオンなどを「百獣（ひゃくじゅう）の王」と呼びます。	0	百獣	野生	猛獣	獣道
kj_100	「純粋」の読み方として正しいものはどれですか？	粋の熟語	「純粋」は「じゅんすい」と読みます。	0	じゅんすい	じゅんせい	じゅんさい	じゅんたい
cj_101	「今日は疲れた。（　）、もう寝よう。」空所に適切な接続語は？	原因・根拠の接続	前の文が原因となり、後の文で結果を導く場合は「だから」を使います。	1	しかし	だから	ところで	例えば
cj_102	「今日は遅刻した。（　）寝坊したからだ。」空所に適切な接続語は？	結論から根拠への接続	結論を先に述べ、後からその理由を説明する場合は「なぜなら」を使います。	2	したがって	つまり	なぜなら	また
cj_103	「レオさんは（　）遅れてきた。」会話の流れで適切な言葉は？	原因・根拠の接続	寝坊した結果として遅刻した文脈では「だから」が順接として機能します。	0	だから	だけど	さて	また
cj_104	「詩織さんは（　）間に合ったんだね。」会話の流れで適切な言葉は？	予測に反する接続	寝坊したという事実に反して間に合った場合は「だけど」が適切です。	1	だから	だけど	つまり	ところで
cj_105	「勇気さんとは幼稚園の頃から友人だ。（　）、彼は幼なじみだ。」空所は？	言い換えの接続	前の内容を別の言葉で要約・言い換えする場合は「つまり」を使います。	2	しかし	また	つまり	例えば
cj_106	「日本文化が注目されている。（　）、アニメは欧米でも人気だ。」空所は？	例示の接続	具体的な例を挙げて説明を補強する場合は「例えば」を使います。	3	ところが	要するに	しかも	例えば
cj_107	「このケーキはおいしい。（　）、値段も手頃だ。」情報を加える言葉は？	付け加えの接続	さらに情報を追加して魅力を伝える場合は「しかも」が適しています。	0	しかも	しかし	なぜなら	さて
cj_108	「（　）、皆さんの好きな果物は何ですか？」話題を変える言葉は？	話題転換の接続	それまでの話とは無関係な新しい話題を出すときは「ところで」を使います。	1	したがって	ところで	つまり	一例として
cj_109	「（　）、早速無重力を体験してみよう！」場面を変える言葉は？	場面転換の接続	話を一段落させて次の行動に移る合図として「さて」を使います。	2	だけど	だから	さて	要するに
cj_110	「真奈さんは約束を守る人だ。（　）、今日は来なかった。」空所は？	予測に反する接続	本来予想されることと反対の結果が生じた場合は「だけど」や「しかし」を使います。	3	だから	つまり	また	だけど
cj_111	接続語「だから」や「したがって」の主な役割は何ですか？	接続語の分類	これらは前の文が原因や根拠となり、後ろに結果が来ることを示します。	0	原因や根拠を表す	予測に反することを述べる	言い換える	例を挙げる
cj_112	接続語「だけど」や「しかし」の主な役割は何ですか？	接続語の分類	これらは前の文から予想されることとは逆の内容を述べる際に使います。	1	結論を述べる	予測に反することを述べる	情報を付け加える	話題を変える
cj_113	接続語「つまり」や「要するに」の主な役割は何ですか？	接続語の分類	これらは前の内容を整理して、別の言い方で分かりやすくまとめる役割です。	2	原因を述べる	例を挙げる	言い換える	話題を変える
cj_114	接続語「例えば」や「一例として」の主な役割は何ですか？	接続語の分類	これらは具体的な例を提示して、内容を具体化する役割を持ちます。	3	結論を導く	予測に反することを述べる	付け加える	例を挙げる
cj_115	接続語「しかも」や「また」の主な役割は何ですか？	接続語の分類	これらはさらに別の事柄を付け加えて、情報を豊かにする役割です。	0	付け加える	言い換える	話題を変える	根拠を示す
cj_116	接続語「ところで」や「さて」の主な役割は何ですか？	接続語の分類	これらは今までの話を切り上げて、別の話題へ移る役割を持ちます。	1	原因を述べる	違う話題にする	例を挙げる	結論を述べる
cj_117	「方言はなくすべきではない。（　）、地域の個性は大切だからだ。」空所は？	根拠の接続	主張の後にその理由を述べる形式なので「なぜなら」が最適です。	2	しかし	だから	なぜなら	さて
cj_118	「あっち・そっち・これ」などは、総称して何といいますか？	指示語の名称	特定の場所、方向、物などを指し示す言葉を「指示語」と言います。	3	接続語	感動詞	助詞	指示する語句
cj_119	「あっち」が指し示すのは、話し手から見てどの程度の距離ですか？	指示語の距離感	「あ」で始まる言葉は、自分からも相手からも離れた「遠い場所」を指します。	0	遠いところ	自分に近いところ	相手に近いところ	目の前のもの
cj_120	「これ」が指し示すのは、話し手から見てどの程度の距離ですか？	指示語の距離感	「こ」で始まる言葉は、話し手（自分）のすぐ近くにあるものを指します。	1	遠いところ	自分に近いところ	相手に近いところ	見えないもの
cj_121	相手（聞き手）の近くにある場所や方向を指す言葉はどれですか？	指示語の選択	相手に近い範囲は「そ」で始まる指示語（そっち、そこ）を使います。	2	こっち	あっち	そっち	どこ
cj_122	「あそこだ！」という発言は、どのような場所を指していますか？	指示語の距離感	「あそこ」は話し手と聞き手の両方から遠く離れた場所を指す時に使います。	3	自分の足元	相手のすぐ後ろ	二人の間の場所	二人の遠くの場所
cj_123	「これはボールじゃなりんごだった。」この「これ」は何を指していますか？	指示語の文脈	話し手が今手に持っている、あるいは目の前で注目している対象を指しています。	0	自分が持っている物	遠くで浮いている物	相手が持っている物	さっき話した物
cj_124	文章の中で「接続語」を使う主な目的は何ですか？	接続語の定義	文と文をつないで、その関係性を読み手に分かりやすく伝えるためです。	1	感情を込めるため	文の関係をはっきりさせるため	文字数を稼ぐため	文末を整えるため
cj_125	「予測に反すること」を述べるペアとして正しいものはどれですか？	接続語の例	逆接の関係を示す「だけど」と「しかし」がこのグループです。	2	だから・また	つまり・例えば	だけど・しかし	さて・ところで
cj_126	「結論や根拠」を表すペアとして正しいものはどれですか？	接続語の例	原因と結果をつなぐ「だから」や、理由を述べる「なぜなら」が該当します。	3	しかし・さて	また・例えば	つまり・要するに	だから・なぜなら
cj_127	「別の言い方でまとめる」時に使う接続語はどれですか？	接続語の例	「つまり」や「要するに」を使うと、内容を整理して言い換えることができます。	0	つまり・要するに	だから・なぜなら	しかし・だけど	しかも・また
cj_128	「例を挙げる」時に使う接続語はどれですか？	接続語の例	一般的な話の後に具体的な事柄を出す「例えば」や「一例として」が使われます。	1	しかも・また	例えば・一例として	だから・したがって	さて・ところで
cj_129	「さらに情報を足す」時に使う接続語はどれですか？	接続語の例	「しかも」や「また」を使うと、前の文に新しい事実を付け加えられます。	2	しかし・だけど	つまり・要するに	しかも・また	例えば・なぜなら
cj_130	「話の流れをガラッと変える」接続語はどれですか？	接続語の例	「ところで」や「さて」を使うと、新しい話題へスムーズに移れます。	3	だから・なぜなら	つまり・例えば	しかし・しかも	ところで・さて
cj_131	接続語「したがって」が属するグループはどれですか？	接続語の分類	「したがって」は「だから」と同様に「結論や根拠」を導く際に使われます。	0	結論や根拠を表す	予測に反することを述べる	言い換える	付け加える
cj_132	接続語「要するに」が属するグループはどれですか？	接続語の分類	「要するに」は複雑な話を「言い換える」際や要約する際に使われます。	2	例を挙げる	付け加える	言い換える	話題を変える
cj_133	接続語「一例として」が属するグループはどれですか？	接続語の分類	「一例として」は具体例を出す「例を挙げる」グループに属します。	3	結論を述べる	話題を変える	言い換える	例を挙げる
cj_134	接続語「というのは」が属するグループはどれですか？	接続語の分類	「というのは」は「なぜなら」と同様に「理由・根拠」を後から説明します。	0	結論や根拠を表す	予測に反することを述べる	言い換える	例を挙げる
cj_135	対話文で「おっと、体が逆さまだ！」の状況は、何が原因ですか？	指示語の文脈	無重力空間にいるため、方向感覚が地上とは異なる（逆さまになる）ことが原因です。	1	風が強いから	無重力だから	階段があるから	誰かに押されたから
cj_136	「あっちというからには、遠くにあるはず。」この判断はどうしてですか？	指示語の性質	「あっち」という言葉は、自分からも相手からも「遠い」場所を指すルールだからです。	2	近いから	自分の物だから	遠くを指す言葉だから	見えにくいから
cj_137	「思いどおりに動けない。（　）わくわくするんじゃないの？」空所は？	接続語の文脈	マイナスな状況を逆手に取ってプラスに捉える「だから（順接）」の使い方がされています。	0	だから	しかし	ところで	つまり
cj_138	「思いどおりに動けない。（　）慣れたら楽しくなってきた。」空所は？	接続語の文脈	当初の予想（不自由でつまらない）に反して「楽しくなった」ため「だけど」が適します。	1	だから	だけど	さて	例えば
cj_139	「このケーキはおいしい。（　）値段も手頃だ。」の（　）を言い換えるなら？	接続語の役割	「しかも」と同様に情報を付加する「また」が適切です。	2	しかし	つまり	また	なぜなら
cj_140	「しかし」と同じ役割を持つ、より口語的な言葉はどれですか？	接続語の役割	逆接を示す「だけど」が、意味の上で「しかし」と同じグループになります。	3	だから	さて	例えば	だけど
cj_141	「つまり」と同じ役割を持つ、まとめの言葉はどれですか？	接続語の役割	要約・言い換えを意味する「要するに」が同じ役割です。	0	要するに	したがって	また	ところで
cj_142	「だから」と同様に、論理的な結論を導く言葉はどれですか？	接続語の役割	硬い表現ですが「したがって」が同じ順接の結果を導く役割です。	1	しかし	したがって	なぜなら	つまり
cj_143	「さて」を使って話を変える時、他に使える言葉はどれですか？	接続語の役割	話題転換を行う「ところで」が同じ役割を持ちます。	2	また	例えば	ところで	要するに
cj_144	「なぜなら」と同様に、理由を補足する言葉はどれですか？	接続語の役割	「というのは」を使うと、直前の内容に対する理由を説明できます。	3	しかし	したがって	つまり	というのは
cj_145	無重力空間で、相手に近い浮いている物を指す時に適切な言葉は？	指示語の距離感	相手（聞き手）に近い場所や物を指す時は「そっち」を使います。	1	こっち	そっち	あっち	どっち
cj_146	「そっちにあったのか！」と驚く時、その物はどこにありましたか？	指示語の距離感	「そっち」は相手（聞き手）の近くにあることを示しています。	1	自分の背中	相手の近く	遠くの壁	自分の足元
cj_147	「これはボールじゃなくてりんごだった。」この文の「これ」の役割は？	指示語の役割	話し手が今、直接関わっている（手に取っている等）身近な物体を指しています。	2	過去の記憶	未来の予測	目の前の実物	相手の考え
cj_148	指示語の「こ・そ・あ」で、話し手からも聞き手からも離れているのは？	指示語の体系	「あ」で始まる「あっち・あそこ・あれ」が両者から遠いものを指します。	3	こ	そ	ど	あ
cj_149	指示語の「こ・そ・あ」で、話し手に最も近いのはどれですか？	指示語の体系	「こ」で始まる「こっち・ここ・これ」が自分に一番近いものを指します。	0	こ	そ	あ	ど
cj_150	指示語の「こ・そ・あ」で、相手（聞き手）に近いのはどれですか？	指示語の体系	「そ」で始まる「そっち・そこ・それ」が相手に近いものを指します。	1	こ	そ	あ	ど
cj_151	「無重力空間を楽しもう。」この見出しの後に続く、自然な導入語は？	接続語の文脈	話題の導入や場面の開始を告げる「さて」などが自然です。	2	しかし	だから	さて	つまり
cj_152	「二人そろって寝坊したのか。」という問いに理由で答えるなら？	接続語の文脈	寝坊という結果に対する原因を説明する流れなので「（はい、）だから…」と繋がります。	3	しかし	ところで	例えば	だから
cj_153	「慣れてきたからゲームをしようか。」この「から」の働きは？	接続語の役割	「慣れてきた」ことがゲームを始める「理由・原因」であることを示しています。	0	理由・原因	逆説	言い換え	添加
