# set_id=weather_meteorology_v1
# title=天気と気象
# version=1
id	prompt	keyword	explanation	correct_index	choice_a	choice_b	choice_c	choice_d
q_024	等圧線の間隔が狭い場所では、一般に風はどうなりますか。	強くなる	気圧の変化が急なため、風が強くなりやすいです。	3	必ず無風になる	弱くなる	向きがなくなる	強くなる
q_025	晴れた日の昼、海岸で海から陸へ吹く局地風は何ですか。	海風	昼は陸が海より早く温まり、海から陸へ海風が吹きます。	0	海風	陸風	季節風	谷風
q_026	晴れた夜、海岸で陸から海へ吹く局地風は何ですか。	陸風	夜は陸が海より早く冷え、陸から海へ陸風が吹きます。	1	海風	陸風	山風	偏西風
q_027	季節によって主な風向きが変わる風は何ですか。	季節風	大陸と海洋の温まり方・冷え方の違いが季節風を生みます。	2	海陸風	貿易風	季節風	竜巻
q_028	山を越えた空気が風下側で乾燥し、高温になる現象はどれですか。	フェーン現象	山越えの過程で水分を失った空気が風下で圧縮され、昇温します。	3	放射冷却	逆転層	ヒートアイランド	フェーン現象
q_029	台風が主に海から得るエネルギーのもとはどれですか。	暖かい海から供給される水蒸気の凝結熱	暖かい海面から蒸発した水蒸気が凝結するときの熱が発達を支えます。	0	暖かい海から供給される水蒸気の凝結熱	海水の塩分	月の引力	海底火山の熱
q_030	発達した台風の中心に見られる、比較的風や雲が弱い領域は何ですか。	台風の目	台風の目では下降気流があり、周囲より雲が少ないことがあります。	1	前線面	台風の目	雨の柱	寒気核
q_031	北半球で進む台風では、一般に進行方向のどちら側で風が強まりやすいですか。	右側	右側では台風自身の風に移動速度が加わりやすいためです。	2	左側	後ろ側だけ	右側	中心だけ
q_032	竜巻を発生させることがある雲はどれですか。	積乱雲	発達した積乱雲の強い上昇気流などに伴って竜巻が発生します。	3	巻雲	層雲	巻層雲	積乱雲
q_033	雷が発生する直接の原因はどれですか。	雲内などに分かれた電荷の間で放電が起こること	積乱雲内で電荷が分離し、電位差が大きくなると放電します。	0	雲内などに分かれた電荷の間で放電が起こること	雲が太陽を隠すこと	雨粒が地面へ落ちること	気圧が1013hPaになること
q_034	稲光を見てから雷鳴が聞こえるまで時間差がある主な理由はどれですか。	光が音よりはるかに速く伝わるから	光は音より非常に速く届くため、雷鳴が後から聞こえます。	1	雷鳴が後で発生するから	光が音よりはるかに速く伝わるから	耳が光を感じないから	雲が音を一度止めるから
q_035	虹が色に分かれて見える主な仕組みはどれですか。	水滴で光が屈折・反射し、色ごとに分かれる	太陽光が水滴内で屈折・反射し、波長による曲がり方の違いで分かれます。	2	雲が色を作る	空気が絵の具のように混ざる	水滴で光が屈折・反射し、色ごとに分かれる	雨粒が自ら発光する
q_036	地表付近の細かな水滴により、水平視程がおおむね1km未満になる現象は何ですか。	霧	霧は地表付近にできた水滴で、視程が1km未満になった状態です。	3	もや	露	霜	霧
q_037	晴れて風の弱い夜から朝に、地面の冷却で生じやすい霧はどれですか。	放射霧	放射冷却で地表付近の空気が露点まで冷えると放射霧ができます。	0	放射霧	移流霧	前線霧	蒸気霧
q_038	地面や物体の表面が0℃以下に冷え、水蒸気が氷の結晶として付くものは何ですか。	霜	霜は水蒸気が表面に氷として付着したものです。	1	露	霜	霧	みぞれ
q_039	空気中の水蒸気が冷え、物体の表面に水滴として付くものは何ですか。	露	表面温度が露点以下になると水蒸気が凝結して露になります。	2	霜	霧	露	雹
q_040	雲の中の氷の結晶などが成長し、溶けずに地上へ落ちる降水は何ですか。	雪	氷の結晶が地上まで溶けずに到達すると雪になります。	3	雨	霧	露	雪
q_041	積乱雲内で氷の粒が上下運動して成長し、地上へ落ちるものは何ですか。	雹	雹は強い上昇気流のある積乱雲内で成長します。	0	雹	霜	露	霧氷
q_042	雨や雪の分布・強さを電波で観測する装置はどれですか。	気象レーダー	気象レーダーは降水粒子から返る電波を利用します。	1	気象衛星	気象レーダー	地震計	風向計
q_043	広い範囲の雲の分布や動きを宇宙から観測するものはどれですか。	気象衛星	気象衛星は地球全体に近い広域の雲などを繰り返し観測します。	2	ラジオゾンデ	雨量計	気象衛星	百葉箱
q_044	地域の降水量・気温・風などを自動観測する日本の仕組みはどれですか。	アメダス	アメダスは地域気象観測システムの通称です。	3	ひまわり	GPS	気象レーダー	アメダス
q_045	降水量1mmは、水平な面1平方メートル当たり何リットルの水に相当しますか。	1リットル	1mm×1平方メートルは体積1リットルです。	0	1リットル	0.1リットル	10リットル	100リットル
q_046	降水確率40％が表す内容として適切なものはどれですか。	予報区内で対象時間に1mm以上の降水がある確率が40％	降水確率は雨の強さや降る時間の割合ではなく、降水がある確率です。	1	対象時間の40％だけ雨が降る	予報区内で対象時間に1mm以上の降水がある確率が40％	予報区の40％の面積で必ず雨が降る	40mmの雨が降る
q_047	紫外線が強くなりやすい条件として適切なものはどれですか。	太陽高度が高く、雲が少ない	太陽高度が高い季節・時間帯や晴天時は紫外線が強まりやすいです。	2	太陽が沈んだ直後	厚い雨雲に完全に覆われた夜	太陽高度が高く、雲が少ない	気温が低ければ常に強い
q_048	気温が同じでも、湿度が高いと熱中症の危険が増す主な理由はどれですか。	汗が蒸発しにくく、体温を下げにくいから	汗の蒸発は体から熱を奪いますが、高湿度では蒸発しにくくなります。	3	呼吸する酸素がなくなるから	日射が必ず2倍になるから	体内の水が凍るから	汗が蒸発しにくく、体温を下げにくいから
q_049	冬に風が強いと、実際の気温より寒く感じやすい主な理由はどれですか。	体表から熱が奪われやすくなるから	風が体の周りの暖まった空気を入れ替え、熱を奪います。	0	体表から熱が奪われやすくなるから	気温計の目盛りが変わるから	空気中の酸素が凍るから	風が太陽光を消すから
q_050	「天気」と「気候」の違いとして適切なものはどれですか。	天気は短期間の状態、気候は長期間の平均的な特徴	天気は日々変化する大気の状態、気候は長年にわたる平均的傾向です。	1	天気は海だけ、気候は陸だけの状態	天気は短期間の状態、気候は長期間の平均的な特徴	天気は気温だけ、気候は雨だけ	二つは常に同じ意味
