# set_id=human_body_basics_v1
# title=人体・からだの基礎
# version=1
id	prompt	keyword	explanation	correct_index	choice_a	choice_b	choice_c	choice_d
q_011	次の説明に最も合うものはどれですか。「光や音など外界の刺激を受け取る器官」	感覚器官	感覚器官は、光や音など外界の刺激を受け取る器官。	2	食道	消化	感覚器官	白血球
q_012	用語「瞳孔」が表す内容はどれですか。	瞳孔	瞳孔は、目に入る光の量を調節する開口部。	3	食物を一時的にため消化液と混ぜる器官	消化された栄養素などを体内に取り込む働き	出血したとき血液を固める働きをする成分	目に入る光の量を調節する開口部
q_013	「光を感じる細胞がある目の奥の膜」に当てはまる用語はどれですか。	網膜	網膜は、光を感じる細胞がある目の奥の膜。	0	網膜	小腸	心臓	肺
q_014	「鼓膜」の説明として正しいものはどれですか。	鼓膜	鼓膜は、音の振動を受けて振動する耳の膜。	1	主に水分を吸収して便をつくる器官	音の振動を受けて振動する耳の膜	心臓から出る血液が通る血管	肺の中でガス交換を行う小さな袋
q_015	次の説明に最も合うものはどれですか。「空気を温め湿らせ異物を取り除く鼻の内部」	鼻腔	鼻腔は、空気を温め湿らせ異物を取り除く鼻の内部。	2	肝臓	静脈	鼻腔	横隔膜
q_016	用語「口腔」が表す内容はどれですか。	口腔	口腔は、食物をかみ唾液と混ぜる消化の入り口。	3	肝臓でつくられた胆汁をためる器官	組織との間で物質交換を行う細い血管	血液から不要物をこし取り尿をつくる器官	食物をかみ唾液と混ぜる消化の入り口
q_017	「デンプンの消化を始める消化液」に当てはまる用語はどれですか。	唾液	唾液は、デンプンの消化を始める消化液。	0	唾液	膵臓	赤血球	膀胱
q_018	「食道」の説明として正しいものはどれですか。	食道	食道は、口から胃へ食物を運ぶ管。	1	食物を吸収できる小さな物質に分解する働き	口から胃へ食物を運ぶ管	病原体などから体を守る血液の成分	体表を覆い外部から守り体温調節にも関わる器官
q_019	次の説明に最も合うものはどれですか。「食物を一時的にため消化液と混ぜる器官」	胃	胃は、食物を一時的にため消化液と混ぜる器官。	2	吸収	血小板	胃	汗腺
q_020	用語「小腸」が表す内容はどれですか。	小腸	小腸は、栄養素の消化と吸収の中心となる器官。	3	血液を全身へ送り出すポンプの役割をする器官	酸素を取り込み二酸化炭素を出す器官	病原体などの異物から体を守る仕組み	栄養素の消化と吸収の中心となる器官
q_021	「主に水分を吸収して便をつくる器官」に当てはまる用語はどれですか。	大腸	大腸は、主に水分を吸収して便をつくる器官。	0	大腸	動脈	肺胞	抗体
q_022	「肝臓」の説明として正しいものはどれですか。	肝臓	肝臓は、栄養の貯蔵や有害物質の分解などを行う器官。	1	心臓へ戻る血液が通る血管	栄養の貯蔵や有害物質の分解などを行う器官	呼吸運動に関わる胸と腹の境の筋肉	血液などで運ばれ体の働きを調節する物質
q_023	次の説明に最も合うものはどれですか。「肝臓でつくられた胆汁をためる器官」	胆のう	胆のうは、肝臓でつくられた胆汁をためる器官。	2	毛細血管	腎臓	胆のう	インスリン
q_024	用語「膵臓」が表す内容はどれですか。	膵臓	膵臓は、消化液を出し血糖調節に関わるホルモンもつくる器官。	3	酸素を運ぶ働きをする血液の成分	尿を一時的にためる器官	体内の状態を一定範囲に保とうとする性質	消化液を出し血糖調節に関わるホルモンもつくる器官
q_025	「食物を吸収できる小さな物質に分解する働き」に当てはまる用語はどれですか。	消化	消化は、食物を吸収できる小さな物質に分解する働き。	0	消化	白血球	皮膚	反射
q_026	「吸収」の説明として正しいものはどれですか。	吸収	吸収は、消化された栄養素などを体内に取り込む働き。	1	出血したとき血液を固める働きをする成分	消化された栄養素などを体内に取り込む働き	汗を分泌する皮膚の器官	発汗や血流の変化などで体温を保つ働き
q_027	次の説明に最も合うものはどれですか。「血液を全身へ送り出すポンプの役割をする器官」	心臓	心臓は、血液を全身へ送り出すポンプの役割をする器官。	2	肺	免疫	心臓	睡眠
q_028	用語「動脈」が表す内容はどれですか。	動脈	動脈は、心臓から出る血液が通る血管。	3	肺の中でガス交換を行う小さな袋	特定の抗原に結合する免疫のたんぱく質	生命活動や成長のため食物から取り入れる成分	心臓から出る血液が通る血管
q_029	「心臓へ戻る血液が通る血管」に当てはまる用語はどれですか。	静脈	静脈は、心臓へ戻る血液が通る血管。	0	静脈	横隔膜	ホルモン	基礎代謝
q_030	「毛細血管」の説明として正しいものはどれですか。	毛細血管	毛細血管は、組織との間で物質交換を行う細い血管。	1	血液から不要物をこし取り尿をつくる器官	組織との間で物質交換を行う細い血管	血糖値を下げる方向に働くホルモン	生物の体をつくる基本単位
q_031	次の説明に最も合うものはどれですか。「酸素を運ぶ働きをする血液の成分」	赤血球	赤血球は、酸素を運ぶ働きをする血液の成分。	2	膀胱	恒常性	赤血球	組織
q_032	用語「白血球」が表す内容はどれですか。	白血球	白血球は、病原体などから体を守る血液の成分。	3	体表を覆い外部から守り体温調節にも関わる器官	意識する前に起こる素早い反応	複数の組織が集まり特定の働きをする部分	病原体などから体を守る血液の成分
q_033	「出血したとき血液を固める働きをする成分」に当てはまる用語はどれですか。	血小板	血小板は、出血したとき血液を固める働きをする成分。	0	血小板	汗腺	体温調節	骨格
q_034	「肺」の説明として正しいものはどれですか。	肺	肺は、酸素を取り込み二酸化炭素を出す器官。	1	病原体などの異物から体を守る仕組み	酸素を取り込み二酸化炭素を出す器官	心身の休養や記憶の整理に関わる生理現象	骨と骨がつながり動く部分
q_035	次の説明に最も合うものはどれですか。「肺の中でガス交換を行う小さな袋」	肺胞	肺胞は、肺の中でガス交換を行う小さな袋。	2	抗体	栄養素	肺胞	筋肉
q_036	用語「横隔膜」が表す内容はどれですか。	横隔膜	横隔膜は、呼吸運動に関わる胸と腹の境の筋肉。	3	血液などで運ばれ体の働きを調節する物質	安静時にも生命維持のため消費されるエネルギー	筋肉と骨をつなぐ丈夫な組織	呼吸運動に関わる胸と腹の境の筋肉
q_037	「血液から不要物をこし取り尿をつくる器官」に当てはまる用語はどれですか。	腎臓	腎臓は、血液から不要物をこし取り尿をつくる器官。	0	腎臓	インスリン	細胞	脳
q_038	「膀胱」の説明として正しいものはどれですか。	膀胱	膀胱は、尿を一時的にためる器官。	1	体内の状態を一定範囲に保とうとする性質	尿を一時的にためる器官	似た働きをする細胞が集まったもの	脳と末梢神経をつなぎ反射にも関わる中枢
q_039	次の説明に最も合うものはどれですか。「体表を覆い外部から守り体温調節にも関わる器官」	皮膚	皮膚は、体表を覆い外部から守り体温調節にも関わる器官。	2	反射	器官	皮膚	神経
q_040	用語「汗腺」が表す内容はどれですか。	汗腺	汗腺は、汗を分泌する皮膚の器官。	3	発汗や血流の変化などで体温を保つ働き	体を支え内臓を保護する骨の集まり	光や音など外界の刺激を受け取る器官	汗を分泌する皮膚の器官
q_041	「病原体などの異物から体を守る仕組み」に当てはまる用語はどれですか。	免疫	免疫は、病原体などの異物から体を守る仕組み。	0	免疫	睡眠	関節	瞳孔
q_042	「抗体」の説明として正しいものはどれですか。	抗体	抗体は、特定の抗原に結合する免疫のたんぱく質。	1	生命活動や成長のため食物から取り入れる成分	特定の抗原に結合する免疫のたんぱく質	縮んだりゆるんだりして体を動かす組織	光を感じる細胞がある目の奥の膜
q_043	次の説明に最も合うものはどれですか。「血液などで運ばれ体の働きを調節する物質」	ホルモン	ホルモンは、血液などで運ばれ体の働きを調節する物質。	2	基礎代謝	腱	ホルモン	鼓膜
q_044	用語「インスリン」が表す内容はどれですか。	インスリン	インスリンは、血糖値を下げる方向に働くホルモン。	3	生物の体をつくる基本単位	情報を処理し全身の働きを調節する中枢	空気を温め湿らせ異物を取り除く鼻の内部	血糖値を下げる方向に働くホルモン
q_045	「体内の状態を一定範囲に保とうとする性質」に当てはまる用語はどれですか。	恒常性	恒常性は、体内の状態を一定範囲に保とうとする性質。	0	恒常性	組織	脊髄	口腔
q_046	「反射」の説明として正しいものはどれですか。	反射	反射は、意識する前に起こる素早い反応。	1	複数の組織が集まり特定の働きをする部分	意識する前に起こる素早い反応	刺激や命令を電気的な信号として伝える組織	デンプンの消化を始める消化液
q_047	次の説明に最も合うものはどれですか。「発汗や血流の変化などで体温を保つ働き」	体温調節	体温調節は、発汗や血流の変化などで体温を保つ働き。	2	骨格	感覚器官	体温調節	食道
q_048	用語「睡眠」が表す内容はどれですか。	睡眠	睡眠は、心身の休養や記憶の整理に関わる生理現象。	3	骨と骨がつながり動く部分	目に入る光の量を調節する開口部	食物を一時的にため消化液と混ぜる器官	心身の休養や記憶の整理に関わる生理現象
q_049	「生命活動や成長のため食物から取り入れる成分」に当てはまる用語はどれですか。	栄養素	栄養素は、生命活動や成長のため食物から取り入れる成分。	0	栄養素	筋肉	網膜	小腸
q_050	「基礎代謝」の説明として正しいものはどれですか。	基礎代謝	基礎代謝は、安静時にも生命維持のため消費されるエネルギー。	1	筋肉と骨をつなぐ丈夫な組織	安静時にも生命維持のため消費されるエネルギー	音の振動を受けて振動する耳の膜	主に水分を吸収して便をつくる器官
